"Q3TNL9","A0A087WNV1","A0A087WR24","A0A0A0MQD1","A0A0A0MQD7","A0A0A6YVU8","A0A0A6YW06","A0A0A6YY83","A0A0F7DDK0","A0A0G2JEK2","A0A0G2JEP4","A0A0R4IZZ6","Q8BNY0","A0A0R4J034","A0A0R4J050","A0A0R4J090","E9QKB1","A0A0R4J206","A0A0R4J250","A0A0R4J259","A0A0R4J2A1","A0A0R4J2B6","A0A0U1RPD7","A0A0U1RPG9","A0A0U1RQ91","Q3UG15","A0A140LI54","A0A140LJB7","Q3TX38","A0A1B0GR11","A0A1B0GT05","A0A1C7CYV0","A0A1D5RLL3","A1L0U3","A2A6Q5","A2A8R0","A2A9I0","A2A9Q2","A2A9W7","A2ACC6","A2AEM2","A2AHZ2","A2AII0","A2AL85","A2ALW5","I7HJQ8","F8VPR2","A2AR02","A2AR56","A2ARA0","A2AVJ7","A2BDX3","A2CG63-2","A2RS58","A4FUS1","A5D6P3","A5GZX3","A6H630","A6H663","Q3UEH4","A8C1T7","B0V2Q7","B1ATC3","B1AWE0","B2KGA7","B2MWM9","B2RQZ0","B2RR26","B2RRR9","B2RSU7","B2RT97","B2RUC7","B2RUK2","B2RVQ7","B7ZWI2","B7ZNH7","B9EHN0","B9EHY2","B9EIV8","B9EJ80","E9QMV2","D0EX61","Q6Q477","D3YTR6","D3YU17","E9Q226","D3YWH4","D3Z041","D3Z4U0","Q3V1W5","D3Z795","D3Z7R9","E0CY18","Q545L9","Q5DTL1","F8WH29","E9PYH6","E9PZ16","E9PZF0","E9PZJ6","Q3UDK5","E9Q043","E9Q3L2","E9Q6L0","E9Q6R7","E9Q7E2","E9Q8M9","Q5M8Q0","Q3TPI3","E9QKG2","P0DOV2","E9QLW5","E9QM38","H3BL41","Q3UHL7","E9QPN7","E9QQ18","F6RPJ9","Q561N5","F7BGR7","F7D1I5","F8VPU2","F8WIA3","Q8K2V2","G3UW78","G3UXZ5","G3X8X1","G3X920","Q68FL0","G3X9L6","G5E829","G5E897","G5E8L8","G5E8R4","Q6PDI9","H9H9T1","I1E4X7","O08547","Q3U2P3","O08715","O08734","O08997","O35074","O35127","Q3ULG4","O35459","Q3TCY0","O54941","O54962","Q3UPX0","Q3TFP8","Q8BQV7","O55143","O55187-2","Q54AG5","O70251","Q4FK50","Q6PE70","Q3UJC3","Q0VGQ1","O70579","O70589-3","O88271","Q3TEL0","O88587-2","Q3UGW4","O88967","Q99KF5","P02463","P04918","P05202","P08030","Q91V38","P08752","Q58E64","P10649","Q920X8","Q3TN39","Q8BSI9","P15920","Q3TX21","Q3V1F2","P19157","Q3TWG9","Q8VEK8","Q3U9G2","Q6ZWX2","Q3UPA1","Q5M9J9","Q3UFK0","P23798","Q3TCS3","Q545R0","P27601","P27641","Q8CIC9","Q6P5I3","Q8BN32","Q545N7","Q543J5","P35235","Q0PD54","Q0PD34","P35831","Q642K1","P37040","P37172","Q3ULI4","Q9DCW5","P43406","P43407","P45377","P47791-2","P47857","P48962","Q3UYK2","P50544","Q3TWI4","Q545A2","Q3U5W6","Q3UN55","P54754","Q3U645","Q0PD50","Q8C7Q6","Q6PEM5","P56135","Q564F6","Q8C7F9","Q3TLX9","P58742","Q6P1Z6","P60766","P60898","Q3U344","P61961","P62071","P62196","Q9CWI9","P62717","P62748","P62862","P63085","P63321","Q561N4","P70206","P70227","P70340","P70424","P70452","P70697","P83870","Q3UDZ1","P97333","Q5SVP3","Q78P92","P97384","P97454","Q3V1P4","P97807-2","P97872","P99024","P99026","Q58EU7","Q01279","Q01853","Q02819","Q03146","Q91YN2","Q543F3","Q08122-4","Q3TW01","Q148P2","Q14AX8","Q14C51","Q2PZL6","Q3TAA8","Q3TDP9","Z4YJY0","Q3TFH8","Q6PDC2","Q3TG12","Q3TIJ4","Q3TIX9","Q3TJG6","Q3TJQ2","Q3TKC5","Q3TKN7","Q3TLE2","Q3UIJ2","Q3TN26","Q3TR40","Q3U0I9","Q3TUA9","Q3TV70","Q3TVK3","Q3UE19","Q3UZI3","Q3TWG5","Q3ULF7","Q3TZZ7","Q3U026","Q3U0T9","Q3U1J4","Q3U1L8","Q3U308","Q8CC35-2","Q3U484","Q3U4M0","Q3U4W8","Q61833","Q3U6C0","Q3U6L3","Q3U7R1","Q3U7Z6","Q3UC67","Q3UDK1-2","Q3UDM3","Q3UE37","Q3UGB8","Q3UGC1","Q3UI98","Q3UIR3","Q99LB4","Q3UJU9","Q3UJV6","Q3UJX2","Q3ULW8","Q543K5","Q3UMR5","Q3UN04","Q3UPH1","Q3UV57","Q3UVN5","Q3UXS0","Q3UYD0","Q3UYN1","Q3V117","Q498A0","Q4FK22","Q4FZK2","Q4KL41","Q4VAE3","Q4VBD2","Q505L1","Q8BNW2","Q8CBE6","Q9D2S5","Q548F2","Q564F2","Q569Z6","Q571B0","Q571M3","Q5HZH8","Q8VC72","Q5RKP4","Q5SNZ0-2","Q5SQF9","Q5SRX1","Q5SWZ0","Q5U4C3","Q9DC36","Q60960","Q60973","Q60I30","Q61025","Q6P551","Q61102","Q61107","Q61206","Q61553","Q61554","Q61592","Q61712","Q61730","Q62181","Q64449","Q64737","V9GWW1","Q69ZN7","Q69ZP3","Q69ZX6","Q6DID3","Q6DID7","Q6GYP7","Q6P9J9","Q6PA06","Q6PAR5-2","Q6PEE3","Q6ZPU9","Q6ZQ29-2","Q6ZQ38","Q6ZQH8","Q78HU3","Q78IK4","Q78XF5","Q791T5-2","Q7M759","Q7TNS2","Q80T21","Q80TA9","Q80U72","Q80U93","Q80UP8","Q80UU9","Q80UY1","Q80UY2","Q80WJ7","Q80X32","Q80XK7","Q80Y55","Q80YX1","Q80ZX0","Q810B6","Q8BFZ3","Q8BG30","Q8BGD5","Q8BGT0","Q8BMF6","Q8BH59","Q8BH79","Q8BHS3","Q8BK30","Q8BK58","Q8BK67","Q8BK77","Q8BKJ2","Q8BM72","Q8BMB0-2","Q8BMK4","Q8BTI9","Q8BU14","Q8BUE4","Q8BUH8","Q8BVI4","Q8BW75","Q8BXZ1","Q8C0Z1","Q8C115-3","Q8C140","Q8C145","Q8C1D8","Q8C3X8","Q8C561-2","Q8C5P7","Q8C7X2-2","Q8C854","Q8CAS9","Q8CAY6","Q8CCG5","Q8CD15","Q8CDJ8","Q8CFW7-2","Q8CG19","Q8CG76","Q8CHP8","Q8CHW4","Q8CIJ3","Q8CIV2","Q8CJ69","Q8CJG0","Q8JZQ2","Q8JZX5","Q8K1A6","Q8K1E6","Q8K2C6","Q8K2J0","Q8K382","Q8K449","Q8QZY9","Q8QZZ7","Q8R0F3","Q8R0F5","Q8R0H9","Q8R0J7","Q8R0Y6","Q8R127","Q8R1F1","Q8R1U1","Q8R322","Q9CQF7","Q8R4V4","Q8VBT0","Q8VDD5","Q8VDI9","Q8VDM6","Q8VHC3","Q8VHE0","Q91V01","Q91VI7","Q91VU0","Q91W36","Q91W52","Q9JKY7","Q91WG2","Q91WL8","Q91WU5","Q91XB0","Q91XE8","Q91XX1","Q91YE3","Q91YH5","Q91YT8","Q91YZ2","Q91ZS8-5","Q920I9-2","Q921D4","Q921W4","Q922D8","Q923B6","Q924Z5","Q99JT1","Q99K23","Q99K41","Q99K90","Q99KI3","Q99LB6-2","Q99LC2","Q99LF4","Q99LR1","Q99M31","Q99MR3","Q99MU3","Q9CPQ8","Q9CPW2","Q9CPW3","Q9CQJ8","Q9CQS4","Q9CQU1","Q9CQW1","Q9CQX2","Q9CQX6","Q9CTE8","Q9CVI1","Q9CX60","Q9CY64","Q9CYZ6","Q9CZ52","Q9CZ82","Q9CZH3","Q9D023","Q9D0P0","Q9D172","Q9D1M7","Q9D281","Q9D379","Q9D6N1","Q9D6U8","Q9D6W8","Q9D6X6","Q9D6Y7-2","Q9D7W5","Q9D7X3","Q9D820","Q9D823","Q9D898","Q9D8C4","Q9D8V0","Q9DAR7","Q9DB29","Q9DBN4","Q9DBS1","Q9DCE9","Q9DCG2","Q9EPE9","Q9EPK2-3","Q9ES34","Q9ES74","Q9ESW8","Q9ESX5","Q9JIF7","Q9JJ06","Q9JJU8","Q9JM14","Q9JMA1","Q9JMA2","Q9QYR9","Q9QZ83","Q9QZD9","Q9R099","Q9R0H0-2","Q9WTK7","Q9WUB0","Q9WVQ5","Q9WVS7","Q9Z1Q2","Q9Z2D8","Q9Z2I0","S4R2L4"
-10449.4807679912,1863.60410975579,3923.30646781226,3316.99040217942,256.600090637425,-7319.35697179055,2357.39036069677,-4612.75664556399,-3091.9031104537,54352.3890782576,1821.97083262644,1581.16755635792,1808.20473981847,30292.7545827335,10116.8378862559,-50.7028330655012,-1.5277680367326,-429.641855006448,-1617.42114344374,85.2196462550455,-4780.7275062983,465.439708761114,2133.08828962027,-279.893768217768,895.939362695237,-16293.2479635474,-1382.0467222849,705.680720389082,-69206.3458965631,14202.3346981711,-2284.11059719684,-5708.42132655438,-9245.43344528932,32018.0993273359,-1479.97225649837,-1055.77645822734,967.58892901201,10012.5606242196,-3681.0012070531,-2722.75775535578,-926.303677699056,-893.824337542368,-922.993077492552,-70538.1856615394,-6322.75734969399,683.119382759804,-2137.07117807626,1833.41003630389,-2628.85902633615,-1829.37934160677,-118947.463650336,4863.89186359933,2162.71380707066,-4367.55463675491,9931.57604688988,-14349.6450284272,13744.587750117,6851.22212121979,10403.8402070766,-858.223850542289,-13997.774184543,-7370.68218047832,-176.226198297833,-16699.0129201807,3176.21786422419,21426.6898043491,196.322258222285,-29.4605837666895,4601.53764079302,1443.02557546005,5009.69764391449,-19221.7288561866,-1491.1928703764,-2832.07771127156,-15727.0568760715,12730.4984442572,33950.1014321065,-28851.262710785,-9134.1747535569,-1491.57278017041,-9996.26979224823,-1113.44882953022,-5658.55284395633,-749.63878754938,-11984.5606164988,-1229.71487263725,787.487424027553,2564.75914483122,7021.30081029699,-1372.69351959852,-398.13452096234,-1710.90719781844,38.1227290948118,7766.2482534179,10100.9043186695,-30120.3087859401,1462.32762428183,-166572.491004859,84797.3580044121,-8095.33976216476,416.264884047399,-8540.3580414798,-4097.05054728955,-67.6203418032383,-9749.79875880666,2984.30812813667,-34.4773613447214,26155.7109565011,-5770.90529263275,1516.84412077451,53996.1675044477,-1235.57019616213,-4246.150747662,-225.383704121108,-5883.30083031999,-819.113316756444,-69772.4396604155,-9762.46902046213,21027.7596265516,-174.647556422657,-1089.2591353698,-21480.0438867428,2458.62262276539,-1826.70713725559,-1162.78161740597,47884.4628466642,-2996.80163253263,672.229065938154,-4044.31793607178,-112376.524833209,-52468.7293730188,788.607080435118,4068.8434928529,4579.46072393324,-15992.6272511081,3284.06118168199,4331.19635379544,-28285.4594267213,-201.468364158158,-10010.9424830827,-4441.77889057451,-734.315597103327,-212078.602969094,7958.56979922336,6747.53978288022,7114.84085644234,130.481111707879,6188.58760114561,30836.4468355256,740.552959579989,-27462.2457006425,12476.4818221285,-195642.343347511,1009.35182454311,2766.73991366779,-17419.5316828457,-2634.4673616222,-28397.1553841696,20373.3492909522,-73097.0446633439,-1108.60456313234,-6845.54874721286,2580.77117743465,5885.66145337297,8910.59683444921,21694.5988098047,-7866.14573516088,-13607.4333500165,1103.95352433576,-9368.49162859085,8941.2350169979,13004.5512777271,190590.966824844,-33715.3887077599,-94354.6075337119,44267.4338719212,-11279.9286530652,-24886.9012498113,-13953.4383623711,-2930.41594068123,-15880.6526598906,-9882.43598126774,46161.756437018,-101467.121024985,-4852.88438521235,-85906.2152903229,-23480.7772205034,-161.021154048678,942.590825362218,-30716.2800389469,-238.542483529422,1184.60173429591,-12002.5710249697,-2466.914432032,-377.343649473623,-6215.643266538,24804.4302480933,-15459.1898946874,2004.81000205447,-1889.00616457564,12210.7781022822,-27499.9828968912,-727.582632534715,-3356.48879021846,3969.72596688589,-101134.862021462,-557.373181286159,103.277508370113,6728.72478316596,-31774.5942852899,-2549.46425772944,76513.3637158556,4514.17166120769,6939.24462471675,-146345.397939999,193.878213741044,2155.74898134009,4324.41925094801,-60267.297007704,-949.691785209598,36417.5861307165,-2516.2904205691,-28607.9663591303,-16036.0479833911,-6247.02000120832,-2826.50147374975,-18834.5744231676,5754.79199224152,-35415.7530480429,-5022.97834253577,39.5227611053997,2669.68118302613,-72275.3310563311,-45.902358445368,-74772.7270050365,1596.06631780224,-35468.5804818756,18522.7447706456,10888.229512687,2840.60602485845,-397.48999189178,-3275.43655852211,-5166.06469299726,-10341.0265620762,130.102699908894,577.779259310337,-26323.5229210722,1305.69189282119,-3386.07004772207,-9491.98442192678,7801.46310889989,-2607.52181537502,-14260.1963420263,-3790.14450292743,17562.6579118423,-11905.6297100793,7429.60520891729,4108.15211304893,977.132745522911,16004.3843412211,-1226.05534122778,71699.4006243357,-2485.21253408666,-40163.8360491376,-49772.1594481466,-26902.5192174111,31953.5447645655,-3589.49415142341,8300.76241271378,26797.0215268722,-1892.43979611922,-8420.61141871478,1876.0165002117,-12611.1141400479,4878.31588639625,-7874.12434920727,-2241.38422795865,-9691.9979779461,270.922689568659,-3992.59221954434,-14104.4702048526,13933.2173067003,10624.1401632537,-4882.61016671491,5138.6045637168,-5431.66976509063,-462.080256488203,9233.01227861577,-22078.7448778477,31280.5970794121,-324.99581641808,-27982.5490555724,1635.85101574325,-343.799829368696,1706.74925295675,21290.0839049355,2560.54065414402,17749.6114677503,29889.4848343343,45837.0936872112,-30239.7412765302,-17747.712391011,-46260.3689489795,26832.4083853001,-3877.80986222189,595.337557804034,868.001590838878,-508.834469182548,433.833235577127,50693.4725764887,-143118.635959764,2692.3716229631,-51.5211937932181,-30967.1752695844,179860.935758827,-9194.31131758967,812.520116815125,-611.959880140601,2925.87731358578,-4368.94453578605,4723.31920016234,2625.69813844908,7944.56526293157,-2692.95092774776,-1491.38798244979,991.369841567328,10662.2869092906,22681.7858883066,49705.8013250735,-12839.9136881549,-2145.64514290047,-2565.34299993032,442.255748772513,3905.98688970716,-7483.1406978789,732.666304678613,-7367.03254127275,75931.5925775245,-4486.2593735842,-16332.2836626971,-12630.6718519931,-4339.44058920087,-1351.50028858747,-2132.22141262811,1204.90301017166,827.377479876266,14848.9014741781,253.250165454745,14349.4361664245,1450.77466117672,33447.2437273245,-103190.337404714,-1296.70531013978,2069.40351689045,8881.07104698342,-130481.021447281,-1190.7948784486,-2129.35881660186,7373.2795141309,-92.9914728438889,7784.0521093611,-59835.0287740553,9195.16697077377,9190.18390025466,9322.43699422607,811.251332636486,-15395.6786392922,-2282.9941685606,3717.07282918456,-1749.90180710069,35273.115213492,-682576.729694298,-135.972855286069,-18681.8108253936,2315.29070601671,-3510.50594928322,-16918.3137505279,47281.1115279424,12.0940963466101,-529001.138278678,-435.728623944952,-911.706631857156,1101.59538278366,-14284.4026466081,20691.1348248649,-92987.1299479301,-1618.83533480624,6255.42869027224,1191.97256005605,2741.94393288251,-1147.34552116449,-40816.4363785204,-5361.79858617927,4692.37972926989,-4463.22961115956,-23224.038983194,-9848.98750337845,1062.61515165773,-2595.27475568822,-20765.789299329,6453.98961539933,-2609.78693478258,-2178.32026127854,-6696.21938782071,-8977.50233183567,5035.97134902533,-2096.54547323309,-39028.6814717245,-1253.21950685721,4630.46237773146,-243.962328525209,-72192.7547175909,7749.84194631025,-9175.75124235469,1533.66545879253,-208.186008731238,-2030.22514291587,-1258.11760845763,-4787.60661870682,-27672.0528559905,-21744.5593854023,-1203.57423621009,-5034.27610835283,-362.601471157221,8967.1205065127,-1351.42971196773,2720.43543064888,-8537.27912615467,-3012.78728118241,-202202.726418857,5996.6512193827,-15140.807018564,1954.19306237511,2882.19655693979,6214.95192303957,-20033.1793760699,-9389.53425606299,371.249867392602,3193.72487501914,-12476.1128507043,-1578.9717323958,-4311.03920151522,-13075.581208503,-3900.45344098886,-4137.53916107849,-2327.59226012416,4924.22340721427,8727.78013293166,22865.61755602,1062.16199056423,1783.12277322879,450.869995699089,965.243458044453,-194915.409300776,-7741.29178315989,15828.5634329385,2794.20811426449,-4337.9835075778,-934.820582807622,-6082.3142926991,-5410.36294002878,-49329.1849097557,1147.1524501508,2839.51686723478,3718.59815018867,-243.314892065191,1028.51971942058,-1067.97278171626,-5751.3733443158,748.44637987946,217.449220126509,2980.82897118389,-127.989465039695,9345.23285056092,-1355.10577011634,4942.0321711966,-15594.2789118183,6526.64871547208,-3063.62039733242,1107.97941704825,12568.8226218352,-17521.1320783726,-10455.3907930654,-528610.015987389,-729.704505271187,827.083697246737,4941.17702753562,-27122.8232476711,-14051.9374311349,20831.6246413291,-15327.9715270922,423.173786205189,-6482.06041167729,1162.93103006456,4257.72065114955,1927.10333957097,1612.199079856,3650.5332119288,-5738.81963114036,-706.836946437441,2486.69826911722,-118048.988739195,-97.4458267697992,-949.807431606227,-847.51243742129,985.198872933346,-2372.39611734578,7998.07310900069,25214.6295387186,-17501.7387200747,-1768.06372693386,-373.441313968844,8268.80249010434,-116809.522590167,-201.060247276611,-10481.3635079712,24768.3440396766,-1162.80639196566,-15278.7461216976,-1542.65161647003,-1614.897050942,-2337.34993119023,-453.585456721637,-21480.756021965,-167.897970298243,2420.70455886177,6078.66963067657,-2586.37451445035,4860.41847473424,-35062.7888911542,-92.0566446687735,2921.94270507855,-14291.7360219693,23775.0646567771,1078.9842417452,-3876.76149051165,2855.38315813973,976.850765800846,-1885.30444384192,4043.44451301621,-8883.27556475656,-2484.57118449348,11130.4340528115,-20911.2640962118,-6123.41284178873,-445180.416684689,1643.59303992954,-14706.5013106285,1231.35217488884,-41059.2681049886,1308.10187399744,424.062831204254,4599.69939012034,-3978.71668338246,9177.2159459588,-4856.81017176778,6224.68739738897,-45602.7660627968,7404.36401831242,17192.1715638425,-564.558285795611,-47614.7145848576,6341.12370634158,-1521.48006090167,-31870.0448091605,-4837.58250721756,251.32478740748,-1617.28178699734,5961.151156329,-4393.48177797633,-3993.48624371924,-932.32548239368,12520.2810033767,12030.5772734237,31148.6646614778,1650.62362495829,3662.8417593771,43643.2854820399,9029.36769240815,-7105.578067097,2935.48535414611,783.062402073338,5999.884891211,18657.4177355155,-75.9877610271797,-1182.36162029886,-3807.97486083227,-26594.3774791142,2147.51762437835
