"Uniprot_ID","pVal.WT","pVal.CKO","Baseline.WT","Baseline.CKO"
"E9Q8V6",0.738024817120192,0.156676076433194,27263.3048165743,32440.567009825
"E9Q912",0.855557359588234,0.0474140661370711,411185.94913609,569634.947704413
"E9Q9D5",0.235535838002349,0.0777688817581696,53573.9708663311,52205.0429968098
"E9Q9J4",0.106702265855891,0.134579856755862,53609.5431531199,51763.0474387401
"E9Q9M0",0.722513530813209,0.802110822247299,18731.3219849761,20256.6696525588
"E9QAB6",0.420912526109777,0.00196239546701792,48483.2811314519,46386.5132727237
"E9QAE3",0.466956149369519,0.759366516605785,215500.464455899,184473.306090436
"E9QAF9",0.165594534544518,0.634430091500599,136077.661026216,130934.686911619
"E9QAH1",0.0881957872086817,0.0111424294736927,1859945.5101103,1845722.86903836
"E9QAI5",0.781535955606742,0.693419270110531,854201.992139915,1416209.13576879
"E9QAQ7",0.870158407393465,0.0170245099485623,102699.704600278,95037.5542701102
"E9QAS5",0.781779619938031,0.87531997032413,874652.210445838,897840.106873804
"E9QJS0",0.7010502045741,0.118606920047527,24208.05333013,29408.6486979987
"E9QJT2",0.809373691840273,0.205266316591057,28271.8733428627,31094.8191156729
"E9QJU8",0.85488637305061,0.0936850414990547,236341.285312131,173676.649366105
"E9QJV4",0.917467899219656,0.423444858829841,96741.8730493775,102913.632268852
"E9QK89",0.669114457412142,0.0509859686155829,51192.1211078823,57618.4076156391
"E9QKB2",0.876615991047746,0.829648922611454,73543.770944302,75949.3734933518
"E9QKD1",0.0612409937655087,0.065510737338179,71347.0260393998,67035.4498680982
"E9QKE4",0.225260339029104,0.0733001953290871,399343.83587199,406702.021086085
"E9QKG2",0.0303785489274348,0.115251266886364,23466.3727581683,25032.7680286145
"E9QKZ2",0.0806732301797415,0.161454671180905,761080.022108868,783891.651456887
"E9QL43",0.340087312105578,0.518696531315744,29758.1410093003,28388.5192432995
"E9QL65",0.889380693536302,0.000611841287810114,348587.632386507,355456.962755863
"E9QL80",0.392168615948856,0.000287036760580029,59975.1588895392,85630.5081555714
"E9QLA5",0.869486445934504,0.888528592878295,542225.694169166,758069.491683214
"E9QLB2",0.82772924546922,0.00415160815623033,95676.4674783588,69546.422073167
"E9QLH9",0.605368772887274,0.750399309268897,56196.1258730854,55975.3950872129
"E9QLL2",0.675012282805584,0.397321737367536,54961.5385592263,65991.97189498
"E9QLQ9",0.842770845892111,0.534807811061232,65920.3546958945,63905.0588123451
"E9QLS6",0.866209605617134,0.509960881111221,252957.619170894,243841.003938896
"E9QM38",0.0486016431266704,0.00186341846015534,138483.923161466,147864.405135222
"E9QM90",0.491027592004415,0.709603557640569,238888.617649696,219214.929985919
"E9QMB7",0.742583351113576,0.921509671822751,26920.1243702332,31018.2300315988
"E9QMC1",0.852285234262969,0.874901958077688,443660.340587131,231621.230172818
"E9QMH7",0.922856678963025,0.139522999838186,1212999.39983513,1670363.48328012
"E9QMJ5",0.694864854621411,0.52757167164257,100416.41772518,99141.912753906
"E9QMK9",0.730240596368185,0.80303233942488,671158.003628157,603483.48832585
"E9QMV2",0.0378630916282036,0.0277585308145347,248676.241369032,275683.710213512
"E9QMX4",0.805946896904241,0.55315004232047,27727.6761938,25935.125938758
"E9QN31",0.877144722544253,0.850245634684711,78572.0261772977,87023.7456206772
"E9QN99",0.487663724252742,0.263315622809395,706061.856683867,589153.786321178
"E9QNE9",0.900369592688502,0.0262896400674099,66313.3553410799,49676.8742906278
"E9QNG1",0.494284849127261,0.737299183215029,173048.773530782,185826.849001647
"E9QNH6",0.283351212357782,0.237540824302579,178383.429319077,309983.021740054
"E9QNH7",0.899564494523233,0.665191252724429,54550.3804826962,60543.8771045411
"E9QNN1",0.32813097080827,0.783267746869125,2653694.80573633,2165983.21295133
"E9QNP0",0.616920044761272,0.355390227039086,52929.8941835583,57252.6120739431
"E9QNQ3",0.0504774251642981,0.133944756089522,158638.007839688,138855.275125255
"E9QNR6",0.0963944031289388,0.00134192782242754,322482.116826845,267406.041815208
"E9QNX9",0.471247579945089,0.0603961939685011,214595.823829923,195670.204697331
"E9QP19",0.595598446818353,0.690869486770198,107527.969861847,102305.82820052
"E9QP46",0.895770271806788,0.15601933577487,1185329.02594566,917602.761746763
"E9QP49",0.361768010311821,0.671204611594663,215407.817657232,287721.012840197
"E9QP59",0.300832376018399,0.150173559352736,81205.5522641754,81362.6863322318
"E9QP99",0.151040846491612,0.0132188394177487,921578.008699219,988043.573702295
"E9QPA1",0.860463000955741,0.844554365476705,38918.9361648658,39282.4948413462
"E9QPB2",0.851524269168684,0.693965442258616,41824.3939241491,37114.9628306305
"E9QPE7",0.287954283478561,0.876380129353816,75420.443428716,69398.276381045
"E9QPI5",0.059618155868167,0.220239013179499,198532.382102583,195762.105798827
"E9QPN7",0.0130812882773188,0.27074913841656,23684.7265692262,24001.9664329157
"E9QQ10",0.823724001411635,0.639920190619772,516839.692472763,474734.694310041
"E9QQ18",4.40067781138408e-07,0.852089928256818,303366.167650585,138611.372324503
"E9QQ33",0.0930942056910964,0.852285234262969,88700.3618182666,57605.3477855505
"E9QQ99",0.139355015318781,0.163950046406904,76956.6808703657,76342.5293770673
"F2Z3U3",0.69411936107373,0.817439850907954,333203.779168447,291700.498196751
"F2Z4A3",0.241045302179363,0.0619425181443512,482364.769634973,781493.031017503
"F2Z4B3",0.912370285253198,1.40919985651727e-05,27824.5657724213,28227.6685155077
"F5BFH0",0.474232292692851,0.33842361095507,16772.4476132001,14004.3813721667
"F6Q8D3",0.736541388006623,0.126461944718094,27092.5296704751,31519.6871084934
"F6QA95",0.937843146728091,0.251332042637381,50968.6197049653,318417.216225396
"F6QC57",0.901096447269562,0.873314655380478,44747.8753770042,26831.2982176921
"F6QKK2",0.625362099888949,0.739383187221422,208658.792143935,224736.789411376
"F6QL70",0.673597749600943,0.00924961567214477,220274.113655377,180683.98977707
"F6QYT9",0.929312863008237,0.742583351113576,92277.3080752925,75677.5149830745
"F6RJV6",0.126327937009165,0.0526862934337662,212275.929509841,205062.991171785
"F6RK07",0.850599125908864,0.0641678821360007,171257.633138247,168687.215177416
"F6RPJ9",5.72527880450919e-05,0.000297288073457887,1857200.82608173,1350058.10165876
"F6RYG0",0.675005102762315,0.326469480438847,38296.8358803083,35185.2715750908
"F6S1R2",0.737299183215029,0.859097403515674,95530.1917702614,104429.40153816
"F6SFF5",0.694202278882195,0.159629887446576,108077.999596902,117732.789385726
"F6SMY7",0.838399847085081,0.0141220188641643,214789.050766766,208295.815897949
"F6SZ47",0.869848794635785,0.84891990167773,74067.7947333975,60905.3369713723
"F6T9K1",0.830431766717764,0.807301469443927,116704.091327537,105154.962451109
"F6TBV1",0.389979209326348,0.0350935298100648,90462.9295769563,96751.8626848889
"F6TCF9",0.409412261608016,0.0123926619541394,389530.976135464,238869.414847287
"F6TLV3",0.119893692710511,0.0087515643265428,189730.161035263,226508.049693725
"F6UHR6",0.754231336489591,0.870418263362237,217591.707608652,221958.584706788
"F6V8M6",0.849999572729102,0.852183447058076,9652.3988064153,9197.8407792532
"F6W687",0.859611403324822,0.897000068627789,154950.364145124,90170.5525293858
"F6WJB7",0.728419777661227,0.866209605617134,54396.478861493,51801.2521593725
"F6XC25",0.80303233942488,0.75492783270334,238897.026017423,249544.65032031
"F6Y616",0.91337093660405,0.0197573600376623,267693.998678819,313426.390987781
"F6YRW4",0.829817323902504,0.908283991616401,20922.4961272493,18702.195400004
"F6Z4F8",0.234043526545384,0.139522999838186,52399.0895074878,38217.2594768492
"F6ZBR8",0.915409862729841,0.859097403515674,37178.6410225,35256.8817003295
"F6ZFT1",0.474232292692851,0.921827608278922,332789.387313465,322901.138492544
"F6ZGI7",0.821684949274741,0.749401785025603,49624.160253958,46378.8952223638
"F6ZQA3",0.805830750861029,0.66141868764234,32322.9067087036,26073.7588352689
"F7A1B4",0.917467899219656,0.0125399333596522,114720.461482266,132078.48639647
"F7AC58",0.499457358826967,0.351885114156097,310082.366116709,268578.595501002
"F7BE84",0.798860367350443,0.313485007498644,55049.4950046129,53635.4767442578
"F7BGR7",0.00845341824023441,0.0338515999181331,227123.178732782,182773.665461172
"F7BJB9",0.66141868764234,0.161454671180905,37783.201767374,35902.7275351275
"F7CVJ5",0.706871369917634,0.445990258282261,143856.943935071,188303.203255289
"F7CVW0",0.35039788155641,0.265498058785354,18347.5740294599,19275.8278463735
"F7D1I5",0.0123926619541394,0.423591347062478,33553.9426055824,32315.2832705525
"F7DBB3",0.639920190619772,0.665191252724429,3337717.00970923,4319461.75279451
"F8VPK0",0.147113480592834,0.774615967205526,493303.468022389,494819.476972263
"F8VPK5",0.150562563378665,0.782318266052983,1623556.32236071,2112419.16498932
"F8VPL2",0.277857920451902,0.310432132862532,127537.712487389,114801.107783156
"F8VPN4",0.849999572729102,0.90276296397569,399475.205631066,558632.24776246
"F8VPP8",0.458044049046646,0.0468425207495273,192327.194581361,200384.636568461
"F8VPR1",0.724873995529821,0.817439850907954,12825.8928547318,22784.5196602541
"F8VPR2",0.0320282846802657,0.115251266886364,27564.4944021006,35434.6322105072
"F8VPR5",0.361768010311821,0.817439850907954,141437.254725535,134037.259372151
"F8VPU2",7.55886933816751e-05,2.85098267570164e-05,1013696.84804762,1081462.72045676
"F8VPV0",0.550960690695688,0.91337093660405,128666.595508871,129499.229714607
"F8VPX1",0.884466623994085,0.791369495483034,891741.368521284,839400.442990901
"F8VPZ3",0.804437145433156,0.106316094339592,14408.1841852071,12382.7081323178
"F8VQ05",0.737409569861947,0.00137195067784413,81274.6657828731,76989.9243688554
"F8VQ06",0.947195699913952,0.244867757226157,436227.336512987,482080.685442033
"F8VQ28",0.56525685281198,0.0441585425452048,667123.070633574,609382.748172919
"F8VQ52",0.319949203865068,0.00255663263028529,62280.326498982,65935.7065308264
"F8VQ54",0.85964323445087,0.873594158005464,14780.115432073,14197.6009040045
"F8VQ93",0.250431897157945,0.245075131186481,34506.9130987146,32127.7257878166
"F8VQ95",0.464419667041035,0.0243717267660664,478562.213702344,425328.098273614
"F8VQB6",0.0703776771814202,0.931736833524281,83117.2763286198,59668.714565653
"F8VQC1",0.388035624378594,0.00706100943208214,957138.312684473,1044145.43590354
"F8VQC7",0.33752501559302,0.000128942355842047,2053571.83592797,2056950.15918025
"F8VQC9",0.785281591855414,0.0042267091201172,21784.8662881597,27650.1532805195
"F8VQD7",0.490818372228597,0.605368772887274,265906.591983055,236882.014747968
"F8VQF9",0.900944523094147,0.912953494560876,64625.7629441004,71108.3749275342
"F8VQH0",0.827609960343759,0.0148893478710503,58179.0317589622,54365.9639118584
"F8VQJ3",0.149470426378016,0.0236644322676273,931225.618771251,947357.594577431
"F8VQK5",0.733358466054673,0.870158407393465,57215.8464227787,44762.883566179
"F8VQN6",0.802110822247299,0.899093324151534,382802.691601887,350208.223591258
"F8WGB3",0.674123379758541,0.280786225076901,45767.047602357,51288.7297015857
"F8WGT1",0.0969275059889889,0.93103449897111,157222.004940028,134284.681294696
"F8WH23",0.509136352271667,0.0645688493238524,80928.984319622,62070.7868317714
"F8WH29",0.0568909034778923,0.164180384187451,3561267.11417169,1009376.56576124
"F8WHM5",0.0648794912308622,0.00616999995648759,1688179.07682565,2158472.15117343
"F8WHN7",0.872855101752217,0.816611013027917,17032.878162447,17565.0427219534
"F8WHT3",0.890800730249317,0.669114457412142,115969.442677441,118030.338334702
"F8WHW6",0.758787034956387,0.527627443133491,69684.2824379968,73202.8560049582
"F8WHY8",0.875918286341532,0.137166680532345,186843.156901628,192732.184734866
"F8WI30",0.825626517197297,0.870874284308372,151546.43508717,200760.317690875
"F8WI90",0.171501622750856,0.0170245099485623,216090.859202609,219532.173926177
"F8WIA3",0.0378630916282036,0.869486445934504,22367.3789525614,21338.4030841984
"F8WIE1",0.869992403085869,0.251297509104254,288055.425126171,254002.195270927
"F8WIE5",0.348283390792531,0.85040498231505,382534.844604609,473503.906112868
"F8WIK0",0.205583945953924,0.0735527363637783,82881.7348920667,80617.8961991271
"F8WIT2",0.495864922110209,0.382586628608958,5225854.68486162,7162264.23216
"F8WIV2",0.712987397553155,0.209284499757278,3816502.35494131,3951538.72806104
"F8WIX8",0.825673744900745,0.802930483956004,233188.233199603,257575.167727851
"F8WIY7",0.115194348749498,0.619219887897973,65499.0855446568,69760.0409203952
"F8WJ40",0.852183447058076,0.567836924628486,96419.4705398291,141604.128459492
"F8WJ93",0.389314733660644,0.000228015140979667,211177.091708827,284731.898961115
"F8WJD4",0.281781723920844,0.913641774614684,323012.821182791,336970.767645265
"G1EE51",0.283351212357782,0.898621561456826,51430.0251926854,60831.7163973539
"G1UCX4",0.485264131335196,0.0190631840860898,106514.760217079,103526.274584712
"G3UVU2",0.825626517197297,0.574502282645166,423114.011331307,398128.850318173
"G3UW40",0.142316303345117,0.227884486373137,209269.079605163,222501.071333022
"G3UW78",0.0148168956678347,0.884466623994085,21314.0944777042,24622.4023260885
"G3UWD4",0.876615991047746,0.805032604635175,70222.1575151578,67321.3162618838
"G3UX26",0.800548561063169,0.831523019398088,26836.9678771667,30466.5254893795
"G3UXC7",0.826782621695188,0.420880793146642,74165.9516339927,184655.705931534
"G3UXK5",0.85964323445087,0.730651959024979,161710.739083273,97760.8943583403
"G3UXW9",0.793279269798548,0.743142714144698,585519.006917286,572394.859900258
"G3UXZ5",0.0497653128967711,0.0107030303608964,1863201.18739471,1851023.98412801
"G3UY52",0.812023099033264,0.927926319173306,18538.2576559711,18091.636584342
"G3UYD0",0.829817323902504,0.846694169170486,621037.038990998,589076.427313256
"G3UYU5",0.844554365476705,0.0832755924436042,55906.8134931515,61012.7447942163
"G3UYV7",0.824807608368113,0.111958373546753,357374.668690325,318449.660060977
"G3UYX3",0.24470518129968,0.217411529277114,61916.0725618461,73622.0204726669
"G3UYZ1",0.076624854750405,0.0526862934337662,83254.853041354,97950.6421108091
"G3UZ44",0.292230546098443,0.499120758029506,33651.8641070671,49344.6235761471
"G3UZ60",0.850721724510032,2.57468870860847e-05,307295.191524626,260427.617862382
"G3UZ63",0.694864854621411,0.921832136234949,107683.970236988,128081.470414106
"G3UZA0",0.883289140049514,0.669887961948636,36914.0978050826,45216.6747228653
"G3UZY2",0.0638782218363621,0.0266979226366788,382580.001110964,382803.725366922
"G3X8Q0",0.865449989705832,0.0456579996780082,21015.0974943404,22084.6067784323
"G3X8R5",0.794795956898668,0.672750051470842,136485.141898232,117525.275393327
"G3X8S8",0.361768010311821,0.00565677330911082,25210.4830828,21012.3211612476
"G3X8T9",0.910102186568565,0.128426613927151,17377.2000547391,13079.7579969217
"G3X8U3",0.925004192362404,0.35295175435397,327220.825424612,286989.64256732
"G3X8U7",0.782537801341054,0.94447615308063,47250.1348159396,49844.8884221515
"G3X8U8",0.204544280370461,0.285810241320288,65252.5457244409,69109.017727779
"G3X8X1",0.00707722475517911,0.509960881111221,106294.571597115,114198.670996755
"G3X8Y3",0.802602873170312,0.00196695796697764,745912.464655321,825874.368459529
"G3X920",0.0227820202156268,0.261881382402355,91645.4965018937,99577.2531430583
"G3X922",0.348807499595464,0.201361383478399,1280086.07581968,1361971.16517896
"G3X926",0.761730943262115,0.642987715079966,22429.9263468639,27745.7560243129
"G3X934",0.174979983955882,0.0813368554871957,69699.3831822062,71564.2196793956
"G3X956",0.857316953439954,0.855344079539556,895356.967488784,1084330.91024135
"G3X957",0.530880663561881,0.872972534154213,19019.8267232429,19534.3431516243
"G3X960",0.688823162645512,0.000455550368715316,94828.2719419516,89712.0760191715
"G3X972",0.758787034956387,0.787505953222701,1011443.69523022,1023888.04318167
"G3X982",0.126789527055718,0.946138076854093,220009.864774219,109264.893380393
"G3X9B1",0.678378141171631,0.0868242766041115,79593.4849048906,99303.7284096171
"G3X9C8",0.085059714422998,0.85488637305061,151942.742916898,179352.600439073
"G3X9D9",0.903790446170931,0.353081811114991,169913.988681342,31761.1211365456
"G3X9H5",0.891771256973638,0.517608646972834,102021.127162535,106241.03909765
"G3X9J6",0.151551123865339,0.917019019468889,222316.106073442,253833.346469214
"G3X9K3",0.848609126703544,0.309680387077764,235256.423534188,243447.175921554
"G3X9L6",0.0426105805746888,0.000944105356997802,1745030.37125232,2010259.23407337
"G3X9M0",0.925004192362404,0.242694559333033,109060.76118524,125836.194514845
"G3X9N1",0.307611101156255,0.0027329521220291,46220.7102837824,48470.1601041597
"G3X9S2",0.359433351817327,0.609467590952971,83004.4679710489,433070.892737311
"G3X9T8",0.363791320986664,0.00138665874984179,983009.946537798,868631.757998357
"G3X9V2",0.170119428845996,0.912800745460231,1577186.74854499,1636005.31491321
"G3X9Y5",0.0884803169713294,0.684221055303522,311948.662812376,262913.269406002
"G3X9Z4",0.547376844242818,0.800548561063169,43339.4434055231,38495.1126257671
"G3X9Z7",0.86534337749478,0.116562487111136,21439.579185997,22949.5296410776
"G3XA17",0.864694367337235,0.700001476026737,998147.431098751,982205.967058822
"G3XA57",0.787505953222701,0.687425192733989,54708.3149396367,47441.4158211826
"G4V4Z0",0.738188002017031,0.674802915505183,188316.343159018,303964.408627588
"G5E814",0.265967032833849,0.751844054344251,56014.6846588437,58725.3622661246
"G5E825",0.397321737367536,0.860463000955741,156203.488968986,198054.558132897
"G5E829",0.042148190635947,8.19065246838406e-05,1130926.86103335,1092189.60467428
"G5E833",0.869486445934504,0.0573592146925307,17863.5778732295,18196.3368723588
"G5E837",0.339759092595674,0.80967097254982,8404.15878823702,10059.3489970993
"G5E850",0.87531997032413,0.906533591103449,437635.898981428,436864.492462774
"G5E852",0.723644396099009,0.86534337749478,132748.09975966,93752.4452821628
"G5E866",0.103691842344226,0.424057838701826,1278619.49635609,1275453.10469521
"G5E870",0.841356801301491,0.665943145102622,207109.791188833,211640.582009976
"G5E881",0.893676202187884,0.00132769420436529,76639.1428820638,65138.4305555349
"G5E884",0.848242593008722,0.485264131335196,206018.086106355,234815.986535328
"G5E896",0.639898407730136,0.866747564881038,811299.7224194,860787.388499549
"G5E897",0.0419559997041156,0.895778355505402,206147.865631395,220931.405139534
"G5E898",0.859097403515674,0.876615991047746,4953288.86039184,4211276.92627926
"G5E899",0.123966230527552,0.722513530813209,37480.1289950057,30008.9075496793
"G5E8A0",0.0715096047981178,0.72799513167122,124217.982215607,132615.121173794
"G5E8A7",0.761851193813347,0.736948277069309,26129.0065463337,22870.6700534429
"G5E8B1",0.711917293408953,0.815681703803387,598294.733861011,386935.728767087
"G5E8C3",0.828546244955609,0.158676775075267,88472.7705206961,38403.9182950415
"G5E8C4",0.118606920047527,0.00220801139417293,369448.134238493,441423.915455811
"G5E8C6",0.900764178892975,0.0677496292203841,224350.089330423,230294.97716324
"G5E8G0",0.920292845571033,0.553259812983806,122540.291992439,143335.276626136
"G5E8G3",0.142269687807855,0.845986812260599,20749.6668358299,16094.1868213878
"G5E8J0",0.770001623629411,0.171991797922237,264788.407001133,306991.781459041
"G5E8J2",0.871484037109574,0.082797267272259,349500.601203955,409693.925921214
"G5E8J3",0.6346807198453,0.384579396471616,165788.627123678,165048.891999799
"G5E8L8",0.00563989701043869,0.44744741178207,52570.7920096368,58841.0094708437
"G5E8N3",0.893676202187884,0.275637595156187,54226.933790283,66085.6621529602
"G5E8Q0",0.816611013027917,0.906533591103449,35309.6298487217,46938.9277710846
"G5E8R3",0.924541638277564,0.595938406902872,1759605.42212887,1241385.11586009
"G5E8R4",0.0171248485774342,0.0622151054065357,478315.692751058,406549.334353477
"G5E8R8",0.609467590952971,0.794795956898668,149294.759345658,124723.286768453
"G5E8S8",0.209233665845921,0.173552722738573,203052.57313994,231439.008688876
"G5E8T0",0.822560059681696,0.0478444014297635,545369.760287879,506095.120002976
"G5E8T6",0.883289140049514,0.0455384969997425,160143.492421545,132696.057683848
"G5E8T9",0.146115273049221,0.72799513167122,321166.690701532,327635.334885336
"G5E8V9",0.908283991616401,0.495428476096465,976596.835402195,747709.233184613
"G5E8W8",0.318683652726787,0.787505953222701,319171.839386848,133098.030970501
"G5E924",0.142270134284768,0.619219887897973,2364312.9949028,1981880.66543538
"H3BIW0",0.117295951892323,0.000843841935114586,289561.713262166,264772.736633093
"H3BJ07",0.250431897157945,0.897221771214052,76463.567935394,59849.5094912176
"H3BJW3",0.862869792035581,0.00909988227755421,496356.735906522,438908.118943729
"H3BKH2",0.0832755924436042,0.00177248622827425,350597.770977262,348624.725678051
"H3BKH6",0.527627443133491,0.283351212357782,1951006.45104437,2907997.0909892
"H3BKH9",0.900005330941962,0.853197876973515,182324.686656149,272112.215765375
"H3BKM2",0.353293735075311,0.827609960343759,161835.845001576,140269.917686695
"H3BKQ3",0.90276296397569,0.0212330586476265,34150.5542802697,34563.5514436696
"H3BKS8",0.87540021184407,0.538200041176673,53329.2327590913,54924.5546290465
"H3BL05",0.895637885256426,0.791369495483034,28596.6586473668,21406.54858402
"H3BL08",0.332998847172698,0.0444506870035041,27107.641544431,29159.7935450735
"H3BL26",0.101492128290643,0.0340265645093073,28408.8729315659,45079.8145585234
"H3BL37",0.155760877306043,0.0268196899033109,905267.188727598,954447.337307137
"H3BL41",0.0137606465581692,0.0268910767265805,374622.676600571,443774.624509034
"H3BL44",0.927667184521015,0.181016511066021,117919.448478882,113577.817542561
"H3BLB6",0.885086759490643,0.875028059496033,89737.4386103664,96666.9469989095
"H3BLH0",0.850324935079972,0.829648922611454,223228.197910723,162320.77395084
"H7BWX9",0.523412656160903,0.777228172616473,138962.025522567,142517.755164945
"H7BWY8",0.768857201680962,0.0568909034778923,60019.2001124421,65280.8392666798
"H7BX02",0.209233665845921,0.136615490999227,56089.6087104136,59010.8655760733
"H7BX14",0.9496596541304,0.287985871873745,69559.727118603,59925.3093561719
"H7BX23",0.702564173461503,0.929312863008237,139424.632619008,152629.877360382
"H7BX26",0.382586628608958,0.136615490999227,360254.454145215,487524.845668154
"H7BX38",0.0633370785354757,0.482991512560419,140028.251443201,212987.05876819
"H7BX88",0.0658867570565467,0.00493312835847721,144323.592815672,149787.001064148
"H7BX95",0.789587439717117,0.181016511066021,1653554.63156456,1450477.70764463
"H9H9R4",0.785168423915874,0.868508811715287,22436.0017064237,26584.6155696069
"H9H9T1",0.0258836373670825,0.256853227854302,182495.389821743,133635.573556492
"H9KV00",0.404677654256237,0.29829827452138,610534.306725903,627226.254419887
"H9KV05",0.423444858829841,0.816611013027917,72100.2617577075,79484.7248249528
"I1E4X7",0.0026447923761572,0.012805750685944,162451.124344358,168026.118278673
"I3ITR1",0.363458314465372,0.872972534154213,54452.2812556277,58701.3707655518
"I4DCY6",0.0972032862533408,0.866209605617134,28559.4852982221,27086.2377789915
"I7H459",0.872972534154213,0.872246862568887,66004.4372202945,61637.6721225168
"I7HJQ8",0.038253999730223,0.102079693527922,72287.6135996298,78685.5544790692
"J3KMQ6",0.348807499595464,0.316973817639295,169048.001451386,171584.17661738
"J3QK52",0.805032604635175,0.922269497284637,54398.1910546266,54133.6848706884
"J3QM81",0.885086759490643,0.522280435072089,51093.0561231993,44730.030569799
"J3QMM7",0.346709635055266,0.433340001692231,646395.511641775,653905.560294712
"J3QMN4",0.331474572722294,0.874901958077688,179872.740378289,243403.226364003
"J3QNE8",0.851524269168684,0.0742949217975569,368012.240695923,471828.579311833
"J3QNU6",0.881283825294964,0.782318266052983,94597.9680903779,80333.9752748716
"J3QNW9",0.873314655380478,0.240765374936874,26619.9343548434,26506.5266716408
"J3QP99",0.392168615948856,0.0313885611859746,21936.016456863,21162.7065815953
"J7I1C3",0.883289140049514,0.913641774614684,43511.9197544268,33920.2173750792
"J7NNX8",0.738024817120192,0.721417805175455,254753.539897017,717502.231479641
"J7NUP1",0.14021004091482,0.0793959110305951,486972.205316095,684907.373338962
"K3W4P2",0.782537801341054,0.809373691840273,98287.6007842818,97423.2305662742
"K3W4Q8",0.913641774614684,0.149035081090066,880637.714439344,429952.985321437
"K3W4Q9",0.316973817639295,0.908266501008838,258622.612422151,247100.250034698
"K4DI61",0.910999989164033,3.15410238335056e-06,114604.394519614,104936.434853395
"K4DI77",0.406495939953526,0.897221771214052,144356.323621608,133889.027142502
"K7Q751",0.870874284308372,0.790771631487077,433477.268665607,436928.962361588
"K7QD41",0.782394568778931,0.850245634684711,219766.598573676,121199.660344248
"L7N451",0.700001476026737,0.572999078488744,1167853.35890034,1618234.95589629
"L8AZD2",0.92612690413816,0.231167905068872,147768.04617329,180504.142969067
"M0QWP1",0.139939086771603,0.0619425181443512,205933.04175332,294157.241567542
"M0QWZ1",0.893324007134928,0.372035560063311,27764.2310701997,27975.760491082
"M4TKR7",0.773954285917707,0.129694287846209,97117.1468171305,108165.851703092
"N0E4C0",0.311961092927139,0.0730321833319812,427023.606177922,515239.620078457
"O08528",0.641668019691176,0.131715733584415,384064.363021125,375139.242406865
"O08529",0.501193088060441,0.386129521612455,2675511.03064103,2213171.81886214
"O08532-3",0.807499594092647,0.294234842595826,240325.304245279,723358.317262913
"O08543",0.0534429699337776,0.869848794635785,68881.1128636718,43993.8590419858
"O08547",0.00924961567214477,0.00168505752140787,464762.758724756,496296.075383703
"O08553",0.850245634684711,0.0972032862533408,1576321.02213094,2014950.89831292
"O08573-2",0.832428931378278,0.051039846763961,202967.586350034,283701.99475954
"O08582",0.415761509699044,0.424057838701826,94350.346732553,99073.1254670546
"O08583",0.246399733180729,0.621320567596989,381773.328921449,306535.063232319
"O08599",0.420880793146642,0.761730943262115,295890.278272814,381193.525246453
"O08715",0.00570065779395006,0.00195566723483888,148114.273169446,160218.473831836
"O08734",0.00776211747342225,0.0799697284511554,57737.8952231013,64912.4191257
"O08736",0.867649201342162,0.0175931057366048,242642.042612928,213270.351927659
"O08746",0.0526862934337662,0.35052510228705,92876.6228518019,232209.924622448
"O08749",0.818879736760128,0.930130449407086,1231759.7860531,1780146.60904519
"O08759",0.894328915818347,0.763183958487866,513951.233923887,442040.872675497
"O08795-2",0.781535955606742,0.871484037109574,921427.918108468,972217.651105873
"O08797",0.861206911548277,0.237116146346425,4246488.14899733,3110906.85326022
"O08800",0.91337093660405,0.675005102762315,410603.927060258,200181.563851621
"O08804",0.330468091526583,0.208140705373926,1420579.45083919,1441130.39361735
"O08807",0.80303233942488,0.29829827452138,561797.743412753,905890.031784153
"O08832",0.693419270110531,0.57597174374749,76563.8179804355,80779.3956581112
"O08856",0.848657806778182,0.0595996508490245,21891.3347991903,20008.7153829734
"O08908",0.0858779547074668,0.716280291477572,42133.1837913058,41915.0948507378
"O08911",0.166671661778264,0.495375910318378,54629.549722762,51232.8034986956
"O08912",0.875918286341532,0.0284703032237984,72982.591760702,76148.1887411952
"O08915",0.861028953306891,0.00398153861700246,675157.767904595,606214.891887399
"O08997",0.0394879997215206,0.0184482426639578,619490.335259494,536434.674167672
"O09005",0.174979983955882,0.0231554910774858,64557.9115372916,61862.3841300554
"O09012-2",0.313030089902815,0.543345965630819,320091.716644641,279819.921182602
"O09131",0.0528046523403765,0.11923639738684,2652770.82718767,1043081.09287547
"O35071",0.445885628486819,0.00354107754501999,237737.952370588,220413.690307651
"O35074",0.00270190432285782,0.00102759224486585,2421333.0205508,2265812.22635137
"O35075",0.586074042523209,0.0170245099485623,65706.0744695685,62825.3722154916
"O35114",0.770442279894256,0.621782538093178,596168.754475987,764042.050044325
"O35127",0.0132188394177487,0.637056796274258,229658.722042922,218281.883092511
"O35218",0.588469685191652,0.571398108903074,273307.379283607,278400.261256942
"O35233",0.316973817639295,0.690869486770198,27479.4537684614,84976.8989629274
"O35242",0.235935738628809,0.736541388006623,20396.2616203736,19231.0701104623
"O35245-3",0.471633758364885,0.00129719689501329,95933.1831339541,146566.994521073
"O35295",0.87531997032413,0.0274528154402278,546697.01675386,510227.189640632
"O35317-2",0.0664136735902481,0.816611013027917,36032.7839247557,36712.2168419738
"O35381",0.655018668591295,0.0715096047981178,1395611.53208348,1096672.92189748
