"A0A023T672","A0A068EW80","A0A068EW80","A0A087WQS0","A0A087WQS2","A0A0A0MQN9","A0A0A6YWG7","A0A0A6YWG7","A0A0N4SW28","A0A0R4IZZ6","A0A0R4J008","A0A0R4J227","A0A0R4J0J8","A0A0R4J0X8","E9Q394-2","A0A1B0GR85","A0A1B0GS91","A0A1B0GS91","A0A1B0GS91","A0A1B0GSX7","Q3ULT2","A2A5V4","A2AIX1","A2AJ15","A2AJT5","A2ANY6","A2ARP8","A2ARP8","A2AU91","F6QYT9","A2RRK3","G5E8V9","A6X919","Q3TET1","B1AU75","B1AYC9","B2M1R6","B2RRE0","B2RS09","B2RTE3","Q5NCJ0","B7ZCJ0","Q3TPY5","B8X349","B9EIX2","B9EIX2","B9EJ80","D3YVW2","Q922J3","D3Z3U6","E9PWB1","D3Z4U0","D3Z7I0","E3SRG8","E9PUK6","E9PUK6","E9PWE8","E9PX30","H3BKH2","F7DBB3","F7DBB3","E9PYB0","E9PYB0","F7DBB3","E9PYH0","E9Q2I4","E9Q411","E9Q616","E9Q616","E9Q616","E9Q616","E9Q616","E9Q616","E9Q616","E9Q632","E9Q6J5-2","E9Q6L0","E9Q6L0","E9Q784","Q9QZQ1-2","E9Q9J4","E9Q9J4","E9QK89","E9QP49","Q5SWZ5","F6YRW4","Q9JMH9","F7DBB3","F7DBB3","F7DBB3","F7DBB3","F7DBB3","F8VPU2","F8VQ28","Q9EQW7","F8VQ93","Q8K019-2","F8WIE5","F8WJ93","G3UXC7","G3UZ44","G3X9V2","G3X9V2","G3X9V2","G5E870","G5E884","G5E8R4","G5E8T6","H3BL37","H3BL37","H7BX26","H7BX95","Q6P1B9","Q6P1B9","O08547","O08715","Q99M47","O35295","Q543M7","Q3TUQ5","O55106","Q3UJC3","O70318","Q9DCD8","O89032","P05132","Q5SZA3","P15920","P17751","Q5FWJ3","Q5FWJ3","P23116","P25799","P26645","P35831","P40201","P51125","P51125","P51125","Q545B6","P56183","P58742","P58871","P58871","Q52L87","Q3UJN1","P99027","Q01279","Q02257","Q05D44","Q05D44","Q05D44","Q14B01","Q3THA6","Q3THA6","Q3TI84","Q3TIX9","Q3TM92","Q3TWW8","Q3TZZ7","Q3U0S4","Q3U313","Q3V1M8","Q3U7R4","Q3UCC5","Q5M9P7","Q3UDE2","Q8VDD5","Q8VDD5","Q3UH59","Q3UID0","Q3ULL5","Q3UMU9","S4R189","Q3UPL0","Z4YJT3","Z4YJT3","Q3UW53","Q3UZ01-2","Q4FK36","Q4VAC9","Q569Z6","Q569Z6","Q5EBP8","Q5FWK3","Q5SSZ5","Q60598","Q8BFU6","Q60790","Q61097","Q61097","Q61127","Q62101","Q62523","Q63918","Q63918","Q63918","Q64511","Q64511","Q64511","Q64727","Q69ZC8","Q69ZC8","Q6A0D4","Q6KCD5","Q6P542","Q6PDL0","Q6R891","Q6ZPJ0","Z4YJT3","Q76N33","Q91V89","Q7TQH0-2","Q7TQH0-2","Q7TQI3","Q7TSC1","Q80U35","Q80U35","Q80U44","Q80UU6","Q80X90","Q80XP8","Q80ZX0","Q8BGC0","Q8BGU5","Q8BGU5","Q8BH74","Q8BHL3","Q8BMK4","Q8BTI8","Q8BTI8","Q8BTI8","Q8BTI8","Q8BVU0","Q8BVU0","Q8BZ60","Q8C052","Q8C0T5","Q8C2Q3","Q8CCP0","Q8CI11","Q8CIJ3","Q8CIN4","Q8K1J5","Q8K1N2-2","Q8K1N2-2","Q8K2F8","Q8K382","Q8K4J6","Q8N7N5","Q91V35","Q91V98","Q91WT4","Q921Q7","Q99J27","Q99L43","Q99M08","Q99PT1","Q99PT1","Q9CQV4","Q9CX60","Q9CY64","Q9CZH7","Q9CZH7","Q9D0L7","Q9D706","Q9DBC7","Q9DBR7","Q9DBR7","Q9DBR7","Q9DBR7","Q9DBS5","Q9ERG0","Q9ERU9","Q9ES00","Q9JI10","Q9QXS1-3","Q9R0A0","Q9R1C7","Q9Z1T6","Q9Z1Z0","Q9Z2A0","Q9Z2E2-5","A0A0R4J227","A0A1B0GS91","A2ACC6","A2AUM0","B2RRE0","D3YUX2","F7DBB3","E9Q1G8","Q5SWZ5","F8VPU2","F8VPU2","F8WGD4","G5E866","P05132","Q3UDC8","Q0KL01","Q8BJU0","Q61033","Q501J7","Q5SSZ5","Q60876","Q62261","Q69Z38","Q80WJ7","Q8BHL3","Q8K1N2-2","Q8VDC1","Q91Z96","Q9CR29","A0A068EW80","A0A087WQS0","A0A0R4J008","A0A0R4J008","A0A0R4J0J6","A0A0R4J0J6","A0A0R4J0J8","A0A0R4J0P6","A0A0R4J243","A0A0R4J243","A0A0R4J243","A2AJT5","A2RRK3","A8Y5P4","A8Y5P4","E9Q4Q2","E9Q4Q2","D3YZP9","D3YZP9","E9PUK6","E9PUK6","E9PUK6","E9PUK6","E9PUK6","E9PUK6","E9PUK6","E9PUK6","E9Q5K9","E9Q616","E9Q784","Q6ZPZ3","E9QP19","Q9JIX8-4","Q9JIX8-4","Q9JIX8-4","Q9JMH9","Q9JMH9","Q8K019-2","Q8K019-2","Q8K019-2","G3UZ44","G3X956","G3X956","G3X9H5","G5E829","G5E866","Q8BI84","Q8BI84","O08582","O08582","O08582","P15066","P15066","P15066","P23242","Q545R0","Q3UMQ1","Q3UYK2","Q549F9","Q3V1K5","Q05CL8","Q05D44","Q05D44","Q0VBA4","Q0VBA4","Q3B7Z2","Q3TTV6","Q3TTV6","Q3U0S4","Q3U0S4","Q61033","Q61033","Q3UH59","Q3UH59","Q3UM97","Q3UR85-3","Q3UR85-3","Q4VAC9","Q4VAC9","Q544H0","Q569Z6","Q569Z6","Q569Z6","Q569Z6","Q569Z6","Q569Z6","Q5U3K5","Q5U3K5","Q5U4C3","Q5U4C3","Q5U4C3","Q5U4C3","Q60598","Q69ZG4","Q69ZG4","Q62383","Q63918","Q63918","Q6P542","Q6P542","Q810A7","Q810A7","Q8BLH7","Q8BLH7","Q8BTI8","Q8BTI8","Q8BTI8","Q8BTI8","Q8C1D8","Q8C1D8","Q8CB44","Q8CH25-2","Q8CH25-2","Q8VDP4","Q8VDP4","Q8VHR5","Q924A2","Q99JF8","Q99JF8","Q99JF8","Q99MQ1","Q9CQU1","Q9CQU1","Q9CQU1","Q9CQU1","Q9CQV4","Q9CQV4","Q9CZV8","Q9D0B0","Q9D0B0","Q9EPC1","A0A087WQS0","A0A0R4J243","E3WH30","E9PUK6","E9PUK6","E9Q784","E9QP19","Q9JIX8-4","Q8K019-2","G5E829","G5E866","P14873","Q5SUC3","Q3V1K5","Q9Z0P4","Q9Z0P4","Q544H0","Q5F258","Q80U72","Q80U72","Q8BTI8","Q8CB44","Q8K2F8","Q8VHR5","Q9CQV4","Q9CZV8","Q8K019-2","A1A596","A1A596","A1A596","A2AR02","A2AR02","A2AR02","B9EIX2","E9PUK6","E9PUK6","E9PUK6","E9PXB7","E9PXB7","E9PXB7","E9PXB7","E9Q616","E9Q616","G3X9V2","G3X9V2","G3X9V2","H7BX26","H7BX26","O08582","O08582","O08582","Q3TGR3","P49586","P49586","Q059U9","Q059U9","Q059U9","Q3THK3","Q3THK3","Q3THK3","Q3THK3","Q3U3F6","Q5M9P7","Q5M9P7","Q5M9P7","Q3V299","Q3V299","Q3V299","Q58E59","Q58E59","Q58E59","Q62261","Q62261","Q62261","Q63918","Q63918","Q63918","Q63918","Q63918","Q63918","Q69ZW3","Q69ZW3","Q7TSC1","Q8C1D8","Q8C1D8","Q8C1D8","Q8K2L8","Q8K2L8","Q8R409","Q8R409","Q91WM3","Q91WM3","Q91WM3","Q91YU6","Q91YU6","Q91YU6","Q9DBG7","Q9DBG7","Q9DBG7","A1A596","E9Q616","H7BX26","Q3U3F6","Q3U3F6","Q63918","Q8K2L8","Q8R409","Q7TSC1"
774.949585144124,-2814.29564183579,-4752.35660607656,1774.15068265112,660.978554874452,9320.55736329712,438.853168151676,1937.1389532516,-384.709946092833,5226.94253056706,1830.10121173087,1655.92606263696,480.3767773655,3325.52795575831,-500.57507101119,586.916476988139,-830.994121579322,-7239.80792540111,-17168.190830508,7310.83220742011,1962.16915637557,-2274.25356398916,-16.5251115227566,-915.297605149783,8131.91667606564,-325.742838744776,4275.86802989893,11729.4749272188,-1686.49588106728,-4239.65792453487,-139.360601115197,-3302.55421836389,-1880.38562570936,-580.035835872131,-3121.04836187431,15626.7490461546,-12344.517432156,2977.88311385939,-4394.40430593537,-181.916682436124,-1374.56530662906,-1360.15126948829,12434.812640301,878.431713048369,8822.24010559336,23.2634470117555,-347.754860414469,1349.26153291541,826.073587356077,2734.634990569,7892.51270938314,16878.9339441657,-1238.38668022724,26.8104660192676,-3737.54812564256,-3018.61332224389,-13983.8235071947,-911.230410338016,1865.20678647384,-68737.0439748047,-6528.32456327605,-5471.88031359267,17722.2654224081,15252.1293992696,-3801.2235757594,-1618.48755531098,-714.006031895999,-8884.62064636833,6885.37984428389,-2026.01735553579,-4347.2199850999,-1911.75539491775,-7064.65094968877,730.398952069343,670.821810041351,398.335604987391,-530.721495332222,2530.96364651024,1112.93686274151,772.772881229466,873.176239293447,2900.16939486295,415.637781834201,-35.4330682407763,-1269.26522791626,333.573275627526,-253.781108164614,-2927.0923910389,-3102.71064126389,-984.561074133664,-481.664818702891,-2845.53122027761,-1606.73182860934,2279.64169373356,595.112938563545,414.023547159009,3003.34805528657,-1774.67695621809,110.97374126819,388.467467582317,3965.41775115091,3931.54430299274,-964.191380191798,-2863.90464065333,-1386.12147273993,3876.97096793982,3458.66499434356,3759.74907658401,-4040.41092314095,4431.50237002884,-538.226427891499,-20594.8730295042,895.974762431593,-3578.79583678477,707.55757416342,1248.84770380564,-152.181226067121,-3462.41551515589,-980.552819268618,-6614.36714972279,-2324.35897934753,2529.4126648696,-2562.0248413096,-25674.1140886345,1169.09956091076,10470.375236813,9048.40694627313,254.294922537432,144.364443327644,-1748.9443844575,6095.43540930924,325.141020203768,580.679699040433,20478.1651991139,2182.80908039859,-1459.63573465458,711.686323467587,456.987551118866,382.840746811475,68.983346692723,1738.67028371793,-976.657750831859,-6978.30281877343,-8974.115491676,-1857.87833500985,803.569664723511,-14034.6126175148,-3495.41949918104,573.069438141964,-2724.87350654676,7678.24569281502,6123.10230678879,1039.96325575086,2690.91062277831,-872.488182593501,402.342475472135,-2430.53469284916,871.07668717223,-300.194745757555,2741.25463509094,1312.26701276553,9548.5337977811,-4166.55842069353,-989.634711534556,-1068.41010727279,5811.41443232889,-1464.60536013154,-736.137794164755,-517.509923202677,-16799.8349060728,1572.95489860496,-1125.29312138319,-631.358281820645,-979.298114348227,4863.97971421899,-1653.90085618171,9239.23817965577,-3248.3128114256,1296.48409765793,1621.8869158128,569.82394405529,13147.8969894154,16075.4315351441,-164.517023739993,-3733.70696546869,848.632539958233,2104.49303638937,-4426.81985158339,-1728.16576076423,1164.50502566568,-864.192406178103,3459.96098144691,-14448.4000801494,3012.17220972621,5659.94500948189,786.660071157676,1498.15210175455,2079.04091492198,7866.02823566322,-438.285863390338,-1365.56632101489,5472.5284461605,2538.05124512978,-1281.75598093203,3213.10118358742,-68.1665671235532,-783.531790789155,-176.846729370782,-1515.66766117304,4720.39998309409,-2152.38214664297,5076.10547587834,-926.415868035343,3644.81228021927,1885.33901579793,-1113.51607424082,2011.4969560491,-1036.74938956777,-1195.30188155566,153.476524153612,-332.809428907,-661.054362517752,-4433.17945265216,4312.73760470479,-3852.63111557198,-5870.65555900923,1684.93055232897,2256.48583382306,1559.2247127537,4653.94811420406,478.887632800146,6810.86124955323,-406.521418735567,-1365.0843246853,1522.56119142937,-689.254567105232,-1658.50637513206,-292.318257588344,-1598.09218173291,1529.34883292312,-312.383307377108,-527.958709103158,39228.2143029372,-1993.03248056286,-2717.35467379168,84.7469108821679,31498.3664102317,-131.465036534144,1461.15345350664,2130.43193181651,-2888.90863917912,-4341.60010928223,-162.79097023111,1913.23558042551,-1084.96422877273,-8266.8742077271,-3049.85039179283,580.069364323041,3738.21670685384,-775.733694169185,-2766.33036959872,1229.65024807353,-2226.16015146575,1340.81337468197,-31677.3720632308,-16205.5590691248,13753.9133325635,-3467.71204923079,-2733.36038949653,3869.82384823629,-820.593888116287,2246.31064975235,-1693.18134838208,-1240.01568154812,-1866.92543561617,1708.86640469078,13946.5996707384,3091.5092282833,1149.05639664473,-622.215105728297,4835.55025764747,2201.55050549154,609.711602692456,-1152.51673062862,-7459.17435860098,3995.4471347318,-435.283704734644,1466.38722039592,789.192546058988,231.632047458479,-8585.20032804855,10552.2580814009,-3750.90643360108,1050.68581942539,-325.242796677434,-90.1575027303206,968.352003513592,3100.18604775529,631.989411081504,6358.74228826744,-4496.56580094577,-322.613176512488,-1557.40583529102,-694.885534588771,2993.51500810428,-672.060034598322,-286.96384183611,-653.868860789633,1643.16475368086,2123.21081141314,2362.7862712211,1410.82899617346,758.613562412771,5192.62563272083,7614.53338264234,7614.53338264234,4605.38982108788,4605.38982108788,1638.33371919692,-133.633646081213,915.663605041045,566.201600606633,0.582199694556039,-718.634477656011,768.442014850989,1962.99848945793,1285.30367076349,38579.3160209182,46999.2505959683,5373.76361824335,5373.76361824335,-7211.90221302255,-4011.762412868,-689.891642664326,3260.528574853,4933.11451816154,-2243.12144627832,-1157.72800723078,159.660824047754,-2590.21147811425,6959.37205848389,5049.57492563345,-1606.46402965341,422.5385473972,6245.86718016673,-523.233807783661,-608.225122152246,5119.09534897809,5119.09534897809,2859.60876458017,1602.11108195176,-1252.64544568173,-112.681503265853,-5149.93633325981,-5166.56335170277,1970.66809970745,-801.183758285511,6101.76631317211,-908.000153365594,-840.804816629199,3985.11098277036,3985.11098277036,1391.60754317739,1172.43868019774,931.853621456132,1817.13350976643,-506.473640592299,1679.40060895569,3793.83342449561,640.49564922139,9868.73523690001,-32846.9336071365,5554.35564837231,3656.13897156433,3354.60945225322,4434.28227362344,4377.67833018444,-1996.76146259016,-1094.33425897665,-1094.33425897665,-1754.20906115345,-1754.20906115345,-2059.49573202999,331.227710605657,-13041.8628063522,-10367.2797273887,1211.66205983749,784.120509085044,784.120509085044,3215.70479423364,3215.70479423364,-1376.93307333611,3598.72407993359,3598.72407993359,5124.17311141832,6422.90367304365,-812.934149413748,-812.934149413748,-178.972583344301,1403.46597381077,-1362.48017779179,-1362.48017779179,-1077.80246452985,-1077.80246452985,17897.5792484369,-1855.86341283118,-1855.86341283118,1228.64352060879,5370.59686385523,-492.908147555689,-2499.82701091701,-2499.82701091701,2612.73320980772,2612.73320980772,1024.12464712048,1024.12464712048,-539.9029035199,-539.9029035199,-4531.85216295146,-3588.61866681733,2063.69351884667,1750.83672949421,4156.40963963281,-276.316300201999,-276.316300201999,1408.92004353307,1854.54573441395,-730.920295641223,1434.24759959808,621.85799923107,692.649994832551,692.649994832551,-1003.12359776324,3504.38223343709,3504.38223343709,2700.73942717111,2700.73942717111,1499.24175365979,1499.24175365979,-45.5094313235459,-701.263443763077,-701.263443763077,-13252.2601266628,3966.16878991199,-211.942685422411,4350.82405131964,-689.891642664326,159.660824047754,5049.57492563345,422.5385473972,6245.86718016673,1602.11108195176,-801.183758285511,6101.76631317211,2318.7548584129,4181.60766562429,-35984.7406877711,14983.9845376099,14983.9845376099,-1376.93307333611,-369.645014047941,186.201631562042,186.201631562042,1834.42245503301,4502.70618185047,-91.494317448145,-49.0932801371091,1296.26479037053,169.53458883549,3434.3654250268,3519.39840951016,3519.39840951016,3519.39840951016,7690.84710701476,7690.84710701476,7741.33692641443,-1027.45186339791,-1604.67595119809,-1804.65944257307,-1804.65944257307,4253.85562600976,2263.09820844579,1774.97840030219,2006.56618857598,5523.82483710221,8476.24450760597,191.306767043803,191.306767043803,191.306767043803,-281.555964699579,-281.555964699579,553.848936832086,553.848936832086,410.609890805961,862.247612196108,-2301.62205547683,-2301.62205547683,1900.8919632284,1900.8919632284,1900.8919632284,1971.89985723823,1971.89985723823,1971.89985723823,1971.89985723823,3402.63494574033,5968.99790966623,5968.99790966623,5968.99790966623,3221.80423505962,3221.80423505962,3221.80423505962,1811.48742888978,1811.48742888978,1811.48742888978,23032.6857535026,24562.754025152,7355.01329915656,2430.86055328332,1214.46742505603,1214.46742505603,1476.8855449912,1814.611269933,1814.611269933,3243.3412180025,3243.3412180025,6843.23921371999,1889.56811279111,1889.56811279111,1889.56811279111,2481.23774479921,2481.23774479921,520.875466940173,520.875466940173,1155.74265204129,1155.74265204129,1155.74265204129,226.490460279845,226.490460279845,226.490460279845,-611.792127254099,-611.792127254099,-611.792127254099,1958.3542205103,5544.31030227151,-281.555964699579,3402.63494574033,3402.63494574033,1214.46742505603,2481.23774479921,520.875466940173,7547.95339574522
-737.532175306791,-11204.401303743,8942.48675069632,-754.421081672219,311.919860353227,4592.31780341676,958.552698463543,769.860192244421,-1858.25622110657,1462.93808873293,-879.125704112688,809.485738463656,342.507272345732,244.178822648973,1072.05277477734,-4360.65567517373,2588.99329387869,-18496.2770760617,6006.0901117819,-5178.09362670913,-3553.80634529464,3052.64210051551,-196.648799772922,4327.05016152679,2059.69232861031,-4042.92125796572,-5957.42136606213,-6157.87123319757,-3511.90978934704,-1562.53931715264,-546.919121413554,14183.3664128708,-783.563159920662,803.925183351232,-654.458915814554,4340.76327790588,-30476.1195392002,3730.45504224151,-1156.49846132017,-723.304659946341,2729.25705698612,1064.14943759249,-8488.51981800329,-664.713525576335,-15994.746092374,3522.27135607815,4357.33283443147,-391.894038410266,1387.86954777924,-726.143235657979,1374.07057488531,-8102.87070374977,-3086.44122739978,-949.982438752403,-527.994238892978,-3662.81036063233,-13845.4050661825,4122.17221927484,-2810.94174622373,-72572.4648906539,-8294.15170889345,-3412.73805744619,2577.97604161053,-19577.6524150679,-226.631219406772,-1660.97845188023,2861.78320072483,-6364.34544623311,-3551.09833142335,-2813.79098091101,2931.00714571788,2348.93764720792,-4777.78865927766,776.8915735765,-4924.45092325611,-844.798289406099,-2055.2658757202,139.541139165653,-233.468447385389,-5030.16620197821,1254.03185832665,390.670851649067,469.623884638871,-351.152847584155,-1250.09322851143,-616.899618592553,-3630.74297631488,240.533872342938,-78.622581280506,-128.094270947142,-1588.46075724348,4679.28981426283,816.308722542337,-3775.34447691841,817.843864374678,63.7042066706254,6891.09645187989,-1289.71725786565,1486.66556422947,720.944877097194,979.582097316488,648.181216456913,417.096660392497,-2501.14683026414,-2253.73614121847,1367.3787525863,-7951.82883033567,-854.585196238801,-3204.83837227135,2530.85003792396,210.348299062211,-8064.25896052289,175.817620387461,1907.78559181876,733.38856784199,3692.31988600623,-755.426357399561,4406.13283323921,360.653961403499,2427.51092593453,3321.45099317207,-909.351734723823,-3643.1558244241,-41821.0061175856,911.052981111221,-291.200287348314,3925.78800353393,-314.688726881745,-2.56276834450182,3688.44551144871,-1218.57885157244,-623.280969411933,-13.926118400821,60290.0532866282,-2264.59343778156,-1295.63741471405,77.5518903488664,-879.495294970162,1497.23535612127,3928.45302765358,-2105.30448268144,2338.81040149518,7964.70017106121,-14533.100607586,-692.377545603955,-666.761459223444,-8697.58023047046,-3720.89158479367,515.432889751373,-72.6855549730326,-4920.50661292666,7121.70961497654,3444.81158337406,-6982.37574089577,-1370.86115915423,81.0872959243206,-5135.04820213757,-4132.19559262405,881.698073722422,-1158.77577245589,3172.2392162351,-15949.3003886469,-3427.14481505362,-1885.31061226391,397.407221209782,-19120.9246922369,-2135.15312179754,-2257.53321930585,-656.882895378065,-16544.815399568,-2063.25539703126,-235.947422373833,-29.9294289387217,-103.571370707242,2859.79658809979,-2087.89629724686,-2771.14340526523,2875.46368987777,622.931706566855,1489.28190553164,-541.877371627412,-10760.5309070337,-4488.39279205445,1234.78809607652,-3414.14634329273,134.445491793933,1524.27442657808,5874.58823704255,-218.838335474222,-516.659564807233,2226.56557690365,-536.172265429897,7976.24126516894,-25428.3983088637,-6343.68540179078,-6969.05219001821,-2947.81154960603,3771.00341945834,6706.01928427821,-509.268218413112,12455.6788494143,3560.6853095618,18464.8439147705,-1609.15215322745,326.124372278511,11009.2271042315,-542.139432535238,-1097.78907161847,5010.48467443424,-1953.75109523648,706.871066101769,-4251.796405395,1771.06727945704,-1852.78565638133,-775.75273949722,-921.30944957841,618.064368920132,4123.69867797185,-1479.24430046228,-1083.16964054198,-9903.91769441598,274.620534650428,-2794.0843425645,-2972.99733749394,79.1786500966227,3567.17732545923,1384.56202625254,2031.84114570533,-83.9168524213674,-698.401037917662,441.717419217122,-1653.31990823132,-4335.01808705393,-407.677500122008,3913.98978269147,2772.77606361692,-4207.31317786112,2707.72647131272,2993.44881477574,-249.631507841788,1030.46008583829,693.892924298899,-16405.2599724021,5471.33946320684,-1786.63245491993,1700.00989340202,-24799.5196386415,-654.431378545765,-1130.46723690273,-1330.50635268839,-1540.455694764,1236.21805524451,-162.662312948607,1649.05433289417,-2311.77461721992,-5605.90423232745,-11495.9328589454,1863.28947420816,3183.64304451804,766.794166515752,-2043.84266764789,1415.87814984479,2810.39539075148,-2970.46618744585,709.622582366341,-10549.8359576763,11447.6853551347,-4991.54185964522,1510.48289033616,-1315.21715724358,-1607.3883361584,-1250.74699326596,-2059.18364691807,623.305183844121,-1472.68637578513,-1820.92408037177,7837.65744771133,190.172175322819,54.1648696704851,142.628066380754,28118.0175591669,-876.693088727538,2967.08233169483,623.192449290818,2602.79617346542,-1132.64834386695,-135.973041506468,1019.27902276496,1936.11670577661,2121.25153263961,-18336.4827990603,-7291.38954494533,-5069.3488111092,-251.540273408133,4105.76233891467,1771.16362669128,-611.396887311792,2043.62119556432,-728.99513806699,-5777.64095304522,-9999.47337936723,-162.246847732993,717.220765567123,43164.2588077203,490.930258352862,-2234.73846970527,1528.48276562879,-404.360852377989,-1567.44258690966,3908.96036837177,700.344699868896,-4523.01688968876,-1493.9576576618,-2697.500787317,10908.1339946837,10908.1339946837,-623.581620451121,-623.581620451121,-2524.44398575788,567.643504206444,-829.523709903169,-605.769627221793,-2717.38025622535,1779.6459901585,-952.580610872479,220.099827862556,144.113771969511,36969.5684840957,42010.9280306083,4215.38787349223,4215.38787349223,-10342.8705356713,-3525.86654834477,-3983.27112801245,-15700.6247826538,-12958.4060595485,-6815.05872044066,-8114.63535199151,-1338.86881990091,1323.26756483821,-8194.91767469718,411.534274486257,462.046011721948,969.419721281745,598.727277491096,194.765735143272,950.408086005453,4386.071470458,4386.071470458,-1493.44664584011,22.9865982175106,-162.453748959992,772.142374049443,1838.72685146999,624.308803866828,-645.066957707946,-825.73099594469,1096.11487648878,707.19241470753,829.621175982897,-2501.68202762058,-2501.68202762058,-444.513959243603,391.170389395098,-613.392096579633,-1023.2483431778,286.019884465612,-1556.50316728607,1060.77977817491,1249.45209654338,-8669.77086417291,16587.1230823961,1285.06289640869,4148.76356070122,3064.21296148945,-1884.75299443466,-1833.34501799956,603.457966680027,-5455.28345180489,-5455.28345180489,473.534680978439,473.534680978439,-11024.7556222319,-13843.6118950077,-9715.30102060566,-8361.49842995443,-11156.4257699308,1548.2768614719,1548.2768614719,400.186625555369,400.186625555369,1251.971352593,-5833.11449067161,-5833.11449067161,16735.6580489618,16413.1941185221,-2192.21887016832,-2192.21887016832,4141.35742018463,2546.673184838,-1992.55290526946,-1992.55290526946,3616.32389036092,3616.32389036092,-7956.09667314123,-1336.77861278574,-1336.77861278574,-1313.72186262624,-11648.9772998714,-11081.1585082077,1904.57234322833,1904.57234322833,5596.77930520839,5596.77930520839,287.615049899166,287.615049899166,36.4486856129661,36.4486856129661,-1671.50188467678,3037.18835364112,5137.84345167235,4970.70136146891,-2176.03404746476,271.023902797994,271.023902797994,-2984.63681131196,-3510.42133094044,-671.029583124649,-3801.83407369469,-3911.09476636382,5101.94314210805,5101.94314210805,1574.00407426547,-7944.74379462845,-7944.74379462845,-4042.93467095638,-4042.93467095638,711.845607356183,711.845607356183,921.9032486756,893.707833869288,893.707833869288,4065.38780409843,-1829.41094398694,-1968.15831758249,-566.262063647315,-3983.27112801245,-1338.86881990091,411.534274486257,969.419721281745,598.727277491096,22.9865982175106,-825.73099594469,1096.11487648878,-34021.9295886279,-26713.3531534775,26168.9249530168,-139.015215109452,-139.015215109452,1251.971352593,-918.100481848718,251.719836831238,251.719836831238,1467.4425538377,-1692.13530774907,1293.12238888078,-1145.16242240981,118.644714952824,181.340692352522,-1546.9786063853,2970.64163120968,2970.64163120968,2970.64163120968,-1234.80464367021,-1234.80464367021,-979.009491048317,1765.36806001845,1870.30377042853,2103.39125308377,2103.39125308377,-574.773984770458,1609.35861855719,1022.01257935454,1340.13270966873,-3238.88325154234,-8287.25533739409,3026.37284411059,3026.37284411059,3026.37284411059,501.736870927558,501.736870927558,528.189763510667,528.189763510667,384.759159908634,3419.41421197295,-1871.23311901715,-1871.23311901715,-2070.87427210015,-2070.87427210015,-2070.87427210015,-1044.47173031675,-1044.47173031675,-1044.47173031675,-1044.47173031675,1118.20370124093,-4816.587957885,-4816.587957885,-4816.587957885,-1186.38634458685,-1186.38634458685,-1186.38634458685,3305.38974646723,3305.38974646723,3305.38974646723,-1913.5695943762,-6602.76097798033,7822.26826967834,-1178.418738006,-3152.53712070217,-3152.53712070217,-1490.13054104501,-1830.88505580014,-1830.88505580014,-2326.50057325467,-2326.50057325467,891.512382114772,7810.12057978386,7810.12057978386,7810.12057978386,2379.90129649351,2379.90129649351,126.302777099627,126.302777099627,2422.88818188208,2422.88818188208,2422.88818188208,-606.538555081033,-606.538555081033,-606.538555081033,-8386.89025082838,-8386.89025082838,-8386.89025082838,1341.32172230398,-3158.94905064249,501.736870927558,1118.20370124093,1118.20370124093,-3152.53712070217,2379.90129649351,126.302777099627,2468.33827646323
