"Q3TNL9","A0A087WNV1","A0A087WR24","A0A0A0MQD1","A0A0A0MQD7","A0A0A6YVU8","A0A0A6YW06","A0A0A6YY83","A0A0F7DDK0","A0A0G2JEK2","A0A0G2JEP4","A0A0R4IZZ6","Q8BNY0","A0A0R4J034","A0A0R4J050","A0A0R4J090","A0A0R4J206","A0A0R4J250","A0A0R4J259","A0A0R4J2A1","A0A0R4J2B6","A0A0U1RPD7","A0A0U1RQ91","Q3UG15","A0A140LI54","Q3TX38","A0A1B0GR11","A0A1B0GT05","A0A1C7CYV0","A0A1D5RLL3","A1L0U3","A2A6Q5","A2A9I0","A2A9Q2","A2A9W7","A2ACC6","A2AEM2","A2AII0","A2AL85","A2ALW5","I7HJQ8","F8VPR2","A2AR02","A2ARA0","A2AVJ7","A2BDX3","A2CG63-2","A2RS58","A4FUS1","A5D6P3","A5GZX3","A6H630","A6H663","A8C1T7","B0V2Q7","B1ATC3","B1AWE0","B2KGA7","B2MWM9","B2RQZ0","B2RR26","B2RRR9","B2RSU7","B2RT97","B2RUC7","B2RUK2","B2RVQ7","B7ZWI2","B7ZNH7","B9EHN0","B9EHY2","B9EIV8","B9EJ80","E9QMV2","D0EX61","Q6Q477","D3YTR6","D3YU17","D3YWH4","D3Z041","D3Z4U0","Q3V1W5","D3Z795","D3Z7R9","E0CY18","Q545L9","Q5DTL1","E9PYH6","E9PZ16","E9PZF0","E9PZJ6","E9Q3L2","E9Q6L0","E9Q6R7","E9Q7E2","E9Q8M9","Q5M8Q0","Q3TPI3","E9QKG2","P0DOV2","E9QM38","H3BL41","Q3UHL7","E9QPN7","E9QQ18","F6RPJ9","Q561N5","F7BGR7","F7D1I5","F8VPU2","F8WIA3","G3UW78","G3UXZ5","G3X8X1","G3X920","Q68FL0","G3X9L6","G5E829","G5E897","G5E8L8","G5E8R4","Q6PDI9","H9H9T1","I1E4X7","O08547","Q3U2P3","O08715","O08734","O08997","O35074","O35127","Q3ULG4","O35459","Q3TCY0","O54941","O54962","Q3TFP8","Q8BQV7","O55143","O55187-2","Q54AG5","O70251","Q4FK50","Q6PE70","Q3UJC3","Q0VGQ1","O70589-3","O88271","Q3TEL0","O88587-2","Q3UGW4","O88967","Q99KF5","P02463","P04918","P05202","P08030","Q91V38","P08752","Q58E64","P10649","Q920X8","Q3TN39","Q8BSI9","P15920","Q3TX21","Q3V1F2","P19157","Q3TWG9","Q8VEK8","Q3U9G2","Q6ZWX2","Q3UPA1","Q5M9J9","Q3UFK0","Q3TCS3","Q545R0","P27601","P27641","Q8CIC9","Q6P5I3","Q545N7","Q543J5","P35235","Q0PD54","Q0PD34","P35831","Q642K1","P37040","P37172","Q3ULI4","Q9DCW5","P43406","P43407","P45377","P47791-2","P47857","P48962","Q3UYK2","P50544","Q3TWI4","Q545A2","Q3U5W6","Q3UN55","P54754","Q3U645","Q0PD50","Q8C7Q6","Q6PEM5","P56135","Q564F6","Q8C7F9","Q3TLX9","P58742","P60766","P60898","Q3U344","P61961","P62071","P62196","Q9CWI9","P62717","P62748","P62862","P63085","P63321","Q561N4","P70206","P70227","P70340","P70424","P70452","P70697","P83870","Q3UDZ1","P97333","Q5SVP3","Q78P92","P97384","P97454","P99026","Q58EU7","Q01279","Q01853","Q02819","Q91YN2","Q543F3","Q08122-4","Q3TW01","Q148P2","Q14AX8","Q14C51","Q2PZL6","Q3TAA8","Q3TDP9","Z4YJY0","Q3TFH8","Q6PDC2","Q3TG12","Q3TIJ4","Q3TIX9","Q3TJG6","Q3TJQ2","Q3TKC5","Q3TKN7","Q3TLE2","Q3UIJ2","Q3TR40","Q3U0I9","Q3TV70","Q3TVK3","Q3UE19","Q3UZI3","Q3TWG5","Q3ULF7","Q3TZZ7","Q3U026","Q3U0T9","Q3U1J4","Q3U1L8","Q3U484","Q3U4M0","Q3U4W8","Q61833","Q3U6C0","Q3U6L3","Q3U7R1","Q3U7Z6","Q3UC67","Q3UDK1-2","Q3UDM3","Q3UE37","Q3UGB8","Q3UGC1","Q3UI98","Q3UIR3","Q99LB4","Q3UJU9","Q3UJV6","Q3UJX2","Q3ULW8","Q543K5","Q3UMR5","Q3UN04","Q3UPH1","Q3UV57","Q3UVN5","Q3UXS0","Q3UYD0","Q3UYN1","Q3V117","Q498A0","Q4FK22","Q4FZK2","Q4VAE3","Q4VBD2","Q505L1","Q8CBE6","Q9D2S5","Q548F2","Q564F2","Q569Z6","Q571B0","Q571M3","Q5HZH8","Q8VC72","Q5RKP4","Q5SNZ0-2","Q5SQF9","Q5SRX1","Q5SWZ0","Q5U4C3","Q9DC36","Q60960","Q60973","Q60I30","Q61025","Q6P551","Q61102","Q61107","Q61206","Q61553","Q61554","Q61592","Q61712","Q61730","Q62181","Q64449","Q64737","Q69ZN7","Q69ZX6","Q6DID3","Q6DID7","Q6GYP7","Q6P9J9","Q6PA06","Q6PAR5-2","Q6ZPU9","Q6ZQ29-2","Q6ZQ38","Q6ZQH8","Q78HU3","Q78IK4","Q78XF5","Q791T5-2","Q7M759","Q7TNS2","Q80T21","Q80TA9","Q80U72","Q80U93","Q80UP8","Q80UU9","Q80UY1","Q80UY2","Q80WJ7","Q80X32","Q80XK7","Q80Y55","Q80YX1","Q80ZX0","Q810B6","Q8BG30","Q8BGD5","Q8BGT0","Q8BMF6","Q8BH59","Q8BH79","Q8BHS3","Q8BK30","Q8BK58","Q8BK67","Q8BK77","Q8BKJ2","Q8BM72","Q8BMK4","Q8BTI9","Q8BU14","Q8BUE4","Q8BUH8","Q8BVI4","Q8BW75","Q8BXZ1","Q8C0Z1","Q8C115-3","Q8C140","Q8C145","Q8C1D8","Q8C3X8","Q8C561-2","Q8C5P7","Q8C7X2-2","Q8C854","Q8CAS9","Q8CAY6","Q8CCG5","Q8CD15","Q8CDJ8","Q8CFW7-2","Q8CG19","Q8CG76","Q8CHP8","Q8CHW4","Q8CIJ3","Q8CIV2","Q8CJ69","Q8CJG0","Q8JZQ2","Q8JZX5","Q8K1A6","Q8K1E6","Q8K2J0","Q8K382","Q8K449","Q8QZY9","Q8QZZ7","Q8R0F3","Q8R0F5","Q8R0H9","Q8R0J7","Q8R0Y6","Q8R127","Q8R1F1","Q8R1U1","Q8R322","Q9CQF7","Q8R4V4","Q8VBT0","Q8VDD5","Q8VDI9","Q8VDM6","Q8VHC3","Q8VHE0","Q91V01","Q91VI7","Q91VU0","Q91W36","Q91W52","Q9JKY7","Q91WG2","Q91WL8","Q91WU5","Q91XB0","Q91XE8","Q91XX1","Q91YE3","Q91YH5","Q91YT8","Q91YZ2","Q91ZS8-5","Q920I9-2","Q921D4","Q921W4","Q922D8","Q923B6","Q924Z5","Q99JT1","Q99K23","Q99K41","Q99K90","Q99KI3","Q99LB6-2","Q99LC2","Q99LF4","Q99LR1","Q99M31","Q99MR3","Q99MU3","Q9CPQ8","Q9CPW2","Q9CPW3","Q9CQ75","Q9CQJ8","Q9CQS4","Q9CQU1","Q9CQW1","Q9CQX2","Q9CQX6","Q9CTE8","Q9CVI1","Q9CX60","Q9CY64","Q9CYZ6","Q9CZ52","Q9CZH3","Q9D023","Q9D0P0","Q9D172","Q9D1M7","Q9D281","Q9D379","Q9D6N1","Q9D6U8","Q9D6W8","Q9D6X6","Q9D6Y7-2","Q9D7W5","Q9D7X3","Q9D820","Q9D823","Q9D898","Q9D8C4","Q9D8V0","Q9DAR7","Q9DB29","Q9DBN4","Q9DBS1","Q9DCE9","Q9DCG2","Q9EPE9","Q9EPK2-3","Q9ES34","Q9ES74","Q9ESW8","Q9ESX5","Q9JIF7","Q9JJ06","Q9JJU8","Q9JM14","Q9JMA1","Q9JMA2","Q9QYR9","Q9QZ83","Q9QZD9","Q9R099","Q9R0H0-2","Q9WTK7","Q9WUB0","Q9WVQ5","Q9WVS7","Q9Z1Q2","Q9Z2D8","Q9Z2I0","S4R2L4"
-11121.1727559762,2179.27983025322,5552.93384714567,3351.32733346673,543.314095934555,-7008.36911553849,2365.2138201117,-5254.06462565507,-1997.88917308099,45186.571880779,2408.19221219901,1795.39825444527,2572.70443482519,33688.2608798223,12994.434415942,-54.3681474085606,-441.908648360746,-2597.58453719079,88.019348235488,-5046.83702247641,602.448411878344,1846.59950596811,1509.87872201132,-19966.6692293657,-2344.89083335502,-64651.1079344271,14834.536134359,-2869.52703031914,-6079.66597545985,-14052.2053191348,41343.6673969215,-1292.08640456187,1187.84160261534,11752.0508046345,-2672.58292789496,-3053.48981240427,-855.353175967299,-1913.95030462892,-76123.2320179682,-6832.97409598053,753.3127351164,-3196.71447296321,2099.98676860778,-1799.88749911274,-121949.30906284,4958.8131024141,1725.97119736791,-3643.6061742368,9096.326432831,-17227.0753782152,17644.7114300185,8708.96410481911,10238.211465776,-16924.2361796948,-8730.19588812689,-492.738912678455,-20164.4773189295,4139.88825911956,22167.7283721622,271.15597720742,-33.3372473421041,4718.42163878877,1415.56000996823,4477.75513336388,-20343.1052711233,-1469.84291407152,-2722.14165297808,-14264.2847892022,8845.22378834186,38239.9867080497,-33551.69719193,-8887.34026349321,-2122.45635080435,-10991.0909625637,-1189.91846522799,-5993.3622042971,-947.528301396713,-12953.0030387144,1013.54411571605,3583.50866564258,7608.3524492532,-1992.85575831892,-447.452760123881,-2010.32352992059,46.3479506559215,10106.4412251251,11463.6919239496,1278.07929120284,-189497.212962273,78595.1240942543,-8798.8590834401,-5883.91719550558,-94.0477984988829,-10620.8630887656,3829.16040724302,-88.8233565381015,27112.5169296995,-7432.62610964756,1328.46671991436,57966.5401440088,-5945.66930689989,-235.869876763551,-6594.17198386672,-988.445389098455,-41597.4879569481,-10688.0231944711,21503.8333930104,-187.256592899532,-997.93480688081,-25763.7644175403,3236.77854715899,-1515.16779181816,48488.3940691254,-3829.41672590867,1099.76287824253,-3811.19044425257,-117973.079944009,-53309.1688874877,1012.2215159669,4326.14064693185,5144.77062053565,-22229.2023986311,3256.77310982867,5079.80795721666,-31303.8636225684,-265.121093679409,-10589.6813168457,-4602.57431894535,-705.916482278728,-225826.953643268,7941.84655850456,7818.52117197623,7273.14719906257,180.72949727151,6712.09977683745,30980.1637284923,-33145.0924108379,11574.8706617393,-223644.364673783,1175.85913975031,2828.61649856466,-15949.6747676954,-3302.59964274053,-32829.2224718232,21568.4930568211,-78074.4242016681,-7481.85024466162,2624.232762011,5712.73392606922,9833.81446845375,24364.2514816676,-8425.02236877568,-16026.8531096191,1616.99865189762,-8486.38722172612,9414.64555515209,13629.8542371498,190061.204144012,-36765.3999953857,-95967.8009888772,55176.2600265201,-10261.2620681298,-25989.515956604,-15010.717840041,-3547.49979750445,-19208.1172104985,-10679.6496619437,51578.6061217086,-109029.334245379,-4186.65882804591,-83982.6878394,-22277.1152841151,-173.981295492442,914.655147494123,-35708.2846973145,1776.92159557863,-13737.4240958677,-3666.64182423241,-484.841536893335,-7080.51260217589,27744.3496847856,1221.60697779889,-2802.89746065994,13522.2761160439,-34335.2204352466,-1014.32213841824,-4411.38058999434,4236.37693601177,-110058.476913671,-495.856805334886,124.303400873439,7074.83413455542,-37141.8468479945,-2405.71601880101,76088.1852878402,4614.81283822004,8372.13050388842,-154928.782780079,379.655814505131,2498.74473181902,4824.09183073882,-63524.4584947918,-799.943266079208,37232.1069263484,-3395.75323269001,-29849.2738703649,-15874.9767552231,-7729.67906200653,-2719.34598638094,-22662.7628128949,5220.54649475089,-36929.0991478862,-6055.94830609701,58.5338315689296,-76093.7960150144,-63.8374519104764,-75295.6754115508,1605.42041499011,-38179.2599511353,20765.7525988033,11164.7809959442,3440.65929820854,-400.621556165977,-3389.93847677356,-5587.65605322574,-11087.7301355766,141.773672653362,652.01214291685,-33952.998713947,3031.50461258266,-4022.71269836488,-12956.3731750759,9005.26175005888,-2858.58231009799,-18881.9280538552,-4581.46293612145,21137.0203825694,-13358.6879726123,7715.76872610557,4061.94161854351,-2823.0538947942,-44217.6033887833,-51074.0528476434,-29889.1335970666,35744.8250930044,12001.0850435091,27221.5435559666,-2568.02175753709,-11506.5181218681,2827.70078950332,-19221.0629267003,5521.90138675511,-10215.3638005921,-1920.83635950796,-12057.9785616361,247.949648019334,-4012.79469816317,-15658.6340025908,13771.0576377489,10942.904401107,-6521.71618478154,5169.04884670791,-5196.79330484448,-635.889054363375,10747.9327089865,-29409.0317009477,36592.2255189524,-32232.4059916681,2823.02951220064,2621.93008488499,22344.1121682811,3184.20544881211,19133.8167018392,33286.7434783622,49872.0221943087,-38520.795973551,-21118.0030377487,-53505.1567146429,28992.9845237965,-4032.02252509534,-597.153744782539,493.944177845086,53922.2958938289,-163919.405820368,3685.81004942661,-54.5002680221805,-37554.2281977355,185986.735686866,-12188.6698839444,1760.60248325272,-1102.99297626364,2967.38898690755,-5998.30591132605,6407.22083301656,2543.19189775154,10169.3247831523,-3585.04316748702,-1880.25568338032,1097.21579321775,9980.00456801534,26548.1860113335,50835.3844246354,-12867.7151981198,-2597.07365059963,-3220.58373487997,631.052710890777,4573.68326481665,-7237.95558196433,631.58871890798,-9583.17876291554,83483.8312291512,-4136.71752614032,-20171.5817819961,-14711.0014275364,-1901.85186508605,-4089.57119162324,1464.70371889044,17156.9021854298,209.536098188601,13925.2678558044,1817.8322668672,31380.5982429015,-106045.524457978,-1310.26291169478,2575.73234992787,9845.75396618753,-149523.367241349,-2460.08888586883,-1913.06383585723,8728.03667235468,-83.1459939445631,6841.93621580864,-63033.2454311106,15528.3243245809,10237.5736735173,10682.2411706559,725.361492178388,-13781.4520798557,-2443.17137982653,6437.76710532178,-1914.36874063965,38211.8384649097,-762871.66207176,-128.859483011343,-19360.9987328773,2027.56580086456,-2653.30631310245,-20927.1339276235,50113.4646352089,-557154.873639383,-948.494372995221,1404.71290059312,-16821.2504186821,22783.3589748897,-95378.7016126749,-2035.07901076734,7326.50031943654,2903.81886959088,-1206.87148013782,-42757.9493588386,-5059.89501815703,6519.72374288303,-6854.34051309977,-18778.1225102609,-11149.3366016932,1433.19984285399,-3390.3543339237,-23881.0169897324,7268.71958329398,-2684.49582062056,-2380.65821871161,-6509.80859285078,-12027.8031238026,4811.55671368835,-2566.6787877965,-45871.46014176,-1553.19371833115,5483.75907350788,-221.107256458334,-81927.5765699134,9526.01583910541,-11964.7105339981,-203.300344415911,-1600.06800442895,-1677.6704377828,-4086.78958624732,-31531.2125113957,-22392.8666301756,-1306.18138551724,-5305.7313846974,-328.958487275231,8831.1980459679,-1127.91706479702,1826.56195277267,-11414.2464647635,-203005.967879063,7723.37442929887,-14974.5297363471,1860.86327626822,3265.24447218979,7291.69440661964,-19688.2151571851,-11478.4923342384,563.34151233545,3570.17538222315,-12740.9262275415,-2570.69173240029,-5544.67571255565,-16093.5838350999,-5590.67133727555,-4932.81565245485,-3265.89127538126,5490.95834367943,15414.267890627,29522.7857047026,1005.62547693631,1448.82369625128,544.96572632296,1003.86575141601,-211202.571462051,-7184.43027141644,15824.7718402122,3532.11244242299,-4790.96750801662,-1382.71820699275,-7439.39900178689,-5945.72735513689,-48507.2958731064,1146.58889758475,3330.92993735734,3291.6063531659,1304.89177679739,-1029.81315146658,-5064.41027683781,1018.30898343289,195.168461415495,2508.50666574412,-238.100625761921,9246.31564141769,-2266.12398506721,3795.55830022058,-14572.0134945312,7859.47091891104,-3330.04058059253,3292.2889174903,14457.7514395156,-13897.7493429632,-9955.52941213766,-549245.669299599,-1875.37843970385,775.226847647806,6202.51811105578,-35163.2095702633,-19143.7817160269,25376.83683246,-13759.249665902,475.021683890707,-5114.81500002037,1818.64304132099,5135.51730560535,1981.73075703265,1364.82155742082,4868.00589910407,-6977.20419790971,-915.584932916332,2178.1851575247,-130402.454762202,-121.361053530345,-945.451517565758,-1310.40373202093,1262.90408605667,-4610.23361331822,7879.04584092775,26863.7280498822,-17867.773614526,-1325.02464550352,-2158.66974462241,9895.87209472086,-139371.230298825,-214.293613779901,-12331.4081107388,23520.7918419133,-1013.22666636598,-15399.6602814123,-2627.41194222105,-2307.43332755222,-2953.23136148666,-720.840767774105,-22505.237360161,-244.106868158524,2397.3897559593,-7021.74268534189,6289.44461627267,-2360.11672741878,5549.11734148435,-32145.4892475941,-78.074942468229,2740.71393476441,-17890.3620089313,25839.0458132348,1224.60888523066,-4494.1543637031,5148.16102157741,952.814004464322,2796.85158855013,-6761.11903583005,-2316.00521059594,11162.3451006436,-21550.6556571632,-6658.78100155899,-511592.025954912,1602.54542015825,-14480.7465419376,941.463466457612,-40221.5687269011,1498.09064732947,495.235738785559,4756.1986721321,-3597.31046486713,7899.82115024366,-4385.94550101185,5557.52683154325,-51409.603925733,8262.60543095024,17189.9852966644,-855.179903648808,-45038.3041176484,8134.20310838564,-2104.58312645627,-44198.3215704306,-5928.608665437,306.223628976222,-1647.96829041163,6700.67151639625,-5382.75229104841,-4416.55096602021,-913.795405653491,14070.8020990677,12508.7817312331,32777.4973034956,1862.30307504434,4542.4867157737,51082.4281115432,10770.9450822028,-7932.97002307588,3001.93074282806,1330.36147707642,6308.57624247165,18675.2422581253,-72.4855073794024,-1213.79020782828,-4676.75354758234,-34888.0358109347,2380.72169939015
-13146.1276573447,1167.6560172528,-3710.63978226467,7318.35718228132,-1031.37557013745,-506.428122234356,-5181.1398588086,-25945.9541802166,2350.67405443956,54194.3423894723,2485.15804797146,-803.05334528895,747.211810627421,-12308.39210237,-5228.51330892189,-1326.76952424404,2622.09656141846,-4526.29130929535,-2035.44479801215,-9994.92355419084,-2558.4089715431,-2400.38171695975,-965.740574744423,-27617.3132143493,-6894.76016469903,-67394.0063419513,11671.23581797,-1693.34212437586,116016.833536592,-10282.2635411479,110464.146731187,-195.467598051837,-1410.01108248488,2155.04362815339,87.1453041559325,-773.377367922265,-1812.58354096369,-794.705728690065,-87304.3995352475,-8230.51203702922,6355.68168164539,-1205.70960535182,1119.64403934768,338.779398656377,-278627.955636455,851.742708974547,-38.7946047680161,12802.3382539244,-18722.0991617168,-22071.3381499915,5560.83917599486,-3390.15736591045,-5243.08441127406,-27737.6106175804,-9832.72789416733,-804.522634181989,10145.70886403,1353.012221065,61646.1755872369,-515.312380496081,11009.4120044038,1180.704113385,-2758.16355610616,627.553064600565,47365.6744131811,-32508.9343315776,-2723.74676656973,-7896.90185127745,-16359.619724743,99478.8720561918,-33443.6640315593,-11015.3703252735,-5922.28941722815,2372.90615722656,-443.909141583965,-4644.3182058966,180.694845102957,-22421.5408237507,-5873.9738335029,-11166.2254716948,-973.548406235932,-3661.35948975266,-1482.04110529134,-1609.68807244048,128.137081496467,9708.47122341045,-4710.17961739207,-2581.81565668977,-223880.412164327,72192.7404110767,-6460.49516892902,-4198.97598394519,-6317.0836303152,24533.8506513834,113.126572099187,-484.080526413469,3852.76411007554,6176.98651954066,1124.48592229786,27015.5200783054,-3277.65617695465,2578.68528655136,-13946.2023440467,46.5110576059451,-40350.3856827224,29236.5336871578,25159.6391908323,7421.66565285932,-1779.10700673587,-49873.9795770462,125.65364471959,-2970.6703615573,27490.3822588299,-3247.77411471333,2756.62326873771,-9010.25856610578,-166006.900551899,-63786.6796320655,6341.89925728898,-4062.36121661268,-2771.1834082501,-22277.2267379481,5920.02374347157,-2099.51599323799,-39778.0051005367,-7200.62266834711,-7236.54561531945,-2674.05121608979,7042.35026873578,-265307.474641381,1480.62562490033,-12991.2287115115,-12134.7262158811,-1908.85188747932,-6151.05433661601,35564.0639233524,-24263.6412825419,15492.4705967389,-223684.607505508,-390.030880220733,965.726365487993,51512.522354282,-7149.38951905623,-29107.4772326647,-11833.0708392445,-68554.6623498758,-26002.774865964,1857.20320437098,18948.8951987028,-9803.13664657867,-2814.48487936321,-24078.7569322029,5900.74729936232,-1321.42082609851,-6419.11039345289,-64133.8648447832,16258.1349922181,46994.0941390116,-50307.2390040411,87810.2908767667,181220.071789037,-5802.16917794285,-53206.9897388585,-11808.821760308,-3624.69498869589,-9283.58128729888,-3557.4911168289,142156.209172552,78641.3020320656,-18193.7748056293,51001.924400812,-68475.7536891281,-8115.42928039376,-3077.409495126,-14896.1194355533,303.170077561779,-65647.5930911335,-8843.76168523479,11865.0782069743,-6640.06398580449,45140.5168860634,548.148863242241,-5752.23834337854,1267.47366286058,-36868.937539713,-1993.9457958384,-1407.99950468444,-7198.805918005,-125768.329814235,-465.851455097487,3625.60920875007,-5493.73453586386,-50822.2693653067,95.6099694942968,896.765033298871,-4436.90862980112,-5469.52265636047,-238580.140273096,871.885885425778,-4988.32274933346,-7302.34428898047,-86079.6845897024,-1179.48721378888,-21969.764383608,-9813.01211637902,-59378.3786717457,-21522.0143576637,-10850.0501947784,-18630.0661709495,-32888.4438267864,-2332.83054312199,-29834.6398802942,-5165.58684316155,1197.33131331376,-54405.2711596356,493.10997494161,-62346.5590318632,-2697.3851261551,-5465.87819792808,15805.2165996388,18804.1956957551,9693.77712962843,476.962564150686,8726.36601034633,27306.2571903591,-11150.738923251,66851.7432548401,-18300.9316968808,-38811.7737240409,1341.33760016318,-1548.31704705848,-8643.43297797357,5898.06470964354,1347.02949911915,-21949.3376101587,-5899.73014040512,14307.7796638339,-2205.99647824478,16773.7870127427,-5689.98389920413,-4533.28319000325,8736.81757627777,-85984.5728958254,337837.416326623,34006.4077295288,22.3556796939811,14029.3769357733,-2840.47317112936,-12054.534870863,2218.63921906045,-31123.7090141585,-11792.6380544037,-20560.2245611867,-2323.73077685543,-26829.3999309191,2849.59196023544,13097.6702778268,-46081.9819092388,1267.07512207516,2921.67503497345,4619.51434398477,18101.8980262144,-3732.22725282994,-1713.11280472859,172.422645263112,-29806.0934987216,29236.2554643233,-35079.7989262559,3149.08377063536,-342.486144769287,22052.284361199,1977.43026244701,23428.7713080379,17177.6587096299,14961.064812812,-40026.4845053958,-18211.89339145,16790.5270191634,60831.6157735367,-1333.07580848716,-3400.1074646382,-5998.6306103908,20570.8018672178,-152304.792021399,706.766406408584,17513.2034298176,-49531.8120050645,20579.2988225291,-6540.67795492854,-2167.43543908905,-2550.16095650107,-3075.77136708703,-6100.37062279759,-4491.39453511333,3601.70439578845,1537.53984089888,22626.1907339329,-7002.81164877245,-4186.99378481685,-2071.38343665097,25922.2731141844,14948.8221410033,-17078.528653226,-1986.36172341219,516.106632141513,-5051.42770860738,6061.24295865023,-5344.20533162066,6214.86837368961,4587.67492280423,-1676.95694132894,496.131321450688,-11109.1586460035,32365.0021131868,-4758.75473928525,2249.44183608737,4142.03205395571,-19649.3010693076,-499.690643338232,14230.15999335,614.510100342613,-4868.24871881935,-85659.2200385634,-3171.73770732633,-247.930845348688,-4736.87309228256,-260810.630882335,696.111420400659,-6364.54016174323,4836.5916360913,-325.636059154553,-10982.8946469459,-60311.268450007,-8104.75294120345,-2483.90086403745,14930.9681142075,2465.39448896867,350.527257227106,-1672.25813468581,-975.446102700662,29337.9176857414,85201.0349008008,-597287.80021154,-794.341720357068,-23522.4394114245,-20.279662705223,-1927.16753198556,-47987.3502451279,2.79764317558147,-574199.982086948,1488.66189728106,-2700.32241139445,-19162.4062175079,-430.882682686512,-17368.9379660027,-9340.78362842498,-9401.0112032521,4813.09051725903,543.277817054779,5705.23838796094,9616.32995102578,-3361.99126293808,-16680.6459444387,-21693.9606491244,-18581.4686294111,-1165.74809168459,-4718.40081965196,-17161.3966617719,3976.22637093024,-15786.9855555082,-2498.2305051873,-774.103327879755,-12946.418622199,-4666.71763874788,2130.35722418122,-44660.677125645,2245.06308950325,-8574.75984193987,204.386358874646,-85969.5846023043,879.045053917856,8213.0014605202,1296.76461758751,-3939.60342592239,94.3474502040772,-3238.64143557464,-41943.4243352596,-27786.6150503998,-7799.08722600032,204.873515782871,1481.03524637586,-7680.51675058022,469.828866597221,4071.87087230667,6938.31615908089,-189074.529603578,-419.001202743733,-32888.3350522902,-3087.791186995,1527.55703510347,2383.14831742004,143.570313587872,-18362.9820458214,2605.94919800478,-4465.57126961542,-6553.01993245253,-3973.19039896606,-399.971197847015,-16873.2563306722,-3386.15020593203,3622.49459167496,-17500.9182782404,-5371.97409094323,4515.35705477255,3713.02452361875,-13698.2149674443,858.612304724287,15458.3397399581,-2409.11553536368,-182991.600663662,9491.57888025645,-1156.38214632444,580.294188775661,26622.9585228043,-4170.31840204204,-9362.22083018057,-15924.3026030235,-48979.0922965967,-882.482654272302,-4590.17205764423,3352.56716225015,-2180.37656109819,-237.218106335567,-13813.9624304746,206.888421537238,-1726.40626482734,6686.57161753412,679.602321096711,-2019.47025185125,-466.857891940068,2980.13835642167,-14443.295719305,14308.4128553791,-5994.06661006779,-4507.91674446688,-11614.6337423526,-4110.77946723676,-3067.95269238965,-175801.553186014,-748.688346878407,-24619.8136452987,-8340.24920338545,-72412.8348435301,-28299.9870650321,49408.0153117492,-15786.4194473718,26.4894128170781,-3875.21945141415,-5776.56932098143,-2041.92374570246,294.542528579019,3234.30038889244,-8943.274251016,-7365.29896523488,-6699.52745201156,-632.074446183542,-137848.94797518,-5456.3525190081,-3500.77777549066,1665.46288268863,2136.59857436091,24.1340590786422,2889.76439679979,74639.0727978987,-12508.3745729239,2504.23998307248,-466.426995457296,-5903.93608125998,-134370.17514704,1759.01462782829,-12540.69262544,-5125.547956364,-4533.43348180212,17929.3448476011,-3855.89584456496,597.915380919236,-2502.87286893802,3715.3381280904,-21853.9316821264,-84.2272143235459,390.758189140375,-2871.99609152289,4970.68775991321,-2305.64047777794,-504.729855945217,-49308.6279650657,-10572.3993714237,2352.66707766936,-18920.8054423849,-3066.80546216352,2456.70264430235,14879.6225340454,-1488.32698811757,-7217.05551464611,-2003.49361797985,-5240.71957415575,-2792.88068447595,20154.7021140633,-26960.255176285,1332.90388701227,-298609.653869232,-281.722175623159,-24115.1118792627,-634.286667849712,-33538.8289017522,-1363.362788657,160.476523280624,3539.76234089903,-3156.94944421365,4641.92466906723,-824.289340754447,-713.513613900577,-14456.1399222797,519.088252423448,23832.7919009608,-911.575755378086,-88059.6137445022,-7060.64031093757,-3050.49528814552,-48924.6265449767,-5225.33778611079,-1496.39942055689,7980.01605142187,5939.89938613345,-24582.5445256981,19806.4290255764,-1453.84890021868,40460.9019593245,19616.2701579573,24245.3695331521,-1833.02127048102,489.443856998696,46050.2905494666,-2021.39504397544,-14216.6644199423,8168.72522740957,987.702177199193,-1086.95748005089,6314.39563840651,388.273412571667,-3768.24026842297,865.446922195217,-40095.3558484127,-1453.95314851705
